triad,polymorphism,backtracked,indicator_time,ac_time,search_time,total_time
01010111_0101000_00,y,0,20.44324ms,160.639106ms,149.546971697s,149.728054043s
010010001000_111_00,y,0,22.686823ms,217.284789ms,169.789724981s,170.029696593s
01011011_00110000_1,y,0,28.307371ms,188.794596ms,171.665604261s,171.882706228s
0100110111_1011_000,y,0,20.188961ms,189.818397ms,172.050218313s,172.260225671s
000101000_0010000_1,y,0,22.645548ms,196.905343ms,172.700189797s,172.919740688s
00100000_10111_0111,y,0,23.876525ms,236.810897ms,173.179304051s,173.439991473s
0100100000_01111_11,y,0,24.143469ms,235.197923ms,174.852622693s,175.111964085s
100100100_011111_00,y,0,22.300565ms,197.770916ms,176.27612385s,176.496195331s
10111111_0100000_00,y,0,28.009279ms,247.776693ms,176.661707259s,176.937493231s
00110000_001000_011,y,0,22.926327ms,197.203557ms,179.750726781s,179.970856665s
001011000_01000_111,y,0,22.444692ms,188.01301ms,181.731407846s,181.941865548s
00100111_0100000_11,y,0,23.980363ms,205.447252ms,183.361231854s,183.590659469s
010111111_111011_00,y,0,24.018968ms,221.912471ms,184.667719695s,184.913651134s
1011000_0010000_000,y,0,24.600458ms,218.913296ms,185.910037202s,186.153550956s
01100000000_0111_00,y,0,28.288202ms,231.562742ms,187.803752367s,188.063603311s
1001110111_01111_00,y,0,24.043478ms,198.418142ms,188.283189909s,188.505651529s
01110001000_01111_1,y,0,24.024157ms,203.238158ms,190.691439964s,190.918702279s
01001100000_111_000,y,0,27.424099ms,221.030671ms,190.775748882s,191.024203652s
01000000100_00000_1,y,0,27.18808ms,227.527459ms,191.912097857s,192.166813396s
0011000000_1011_000,y,0,27.242284ms,219.232112ms,195.651579778s,195.898054174s
01000000_100111_000,y,0,27.585022ms,235.391172ms,200.697094989s,200.960071183s
1000000000_0111_000,y,0,31.641454ms,246.641996ms,202.483972334s,202.762255784s
01110000000_111_000,y,0,31.482524ms,235.800376ms,206.757809447s,207.025092347s
10000000_001111_000,y,0,36.080784ms,237.525856ms,209.57679623s,209.85040287s
0101110111111_000_1,y,0,7.676311ms,145.862226ms,173.571549491s,173.725088028s
0010010100_0111_000,y,0,8.1684ms,113.40756ms,163.673925033s,163.795500993s
01001001000_011_000,y,0,8.301766ms,107.429391ms,164.392315139s,164.508046296s
0101010111_10111_00,y,0,7.389112ms,97.121135ms,159.302571517s,159.407081764s
0001000_00111_01011,y,0,8.266688ms,112.40462ms,171.729133624s,171.849804932s
1001000_011000_0100,y,0,7.408849ms,102.444515ms,175.711530568s,175.821383932s
0010001001000_000_1,y,0,7.71914ms,132.728691ms,173.648877327s,173.789325158s
00100110000_01000_1,y,0,7.735669ms,115.919344ms,183.048102854s,183.171757867s
0101000000_10000_00,y,0,8.019861ms,123.228542ms,187.640330463s,187.771578866s
011101111_0100111_1,y,0,7.787985ms,122.901518ms,179.980172934s,180.110862437s
00111111_000000_011,y,0,8.961032ms,151.384332ms,192.171274481s,192.331619845s
010000000_01111_000,y,0,8.13112ms,147.83843ms,180.476051361s,180.632020911s
01000000_011011_000,y,0,8.03818ms,128.077156ms,175.728578295s,175.864693631s
011100010000_111_00,y,0,7.882515ms,135.887904ms,193.716816477s,193.860586896s
00100000_00000_0111,y,0,8.132457ms,144.06142ms,184.371611756s,184.523805633s
00011111011_00000_1,y,0,7.765324ms,141.178923ms,202.881030098s,203.029974345s
0001000_001111_0000,y,0,8.427544ms,129.222472ms,195.032983439s,195.170633455s
011010000000_0111_1,y,0,7.568273ms,115.978219ms,192.428094303s,192.551640795s
0010110000000_000_1,y,0,7.778816ms,129.111641ms,198.629139721s,198.766030178s
00000000_00111_0111,y,0,8.01516ms,148.734542ms,192.618641452s,192.775391154s
011100011111_000_11,y,0,8.175054ms,129.487023ms,205.072585753s,205.21024783s
01100100000_111_000,y,0,7.622032ms,146.020073ms,196.720344289s,196.873986394s
01000000_100000_000,y,0,7.427167ms,135.063818ms,204.645713766s,204.788204751s
0110000000_0000_111,y,0,7.804785ms,155.722872ms,202.222959841s,202.386487498s
110101011_011111_00,y,0,7.871493ms,114.779103ms,171.672835015s,171.795485611s
10010000_01111_0100,y,0,7.770559ms,121.708538ms,178.238218336s,178.367697433s
01100001000_1111_00,y,0,8.114589ms,143.828796ms,189.213605294s,189.365548679s
0100110000_01011_00,y,0,8.316428ms,96.716235ms,169.576687624s,169.681720287s
1101110111_01111_00,y,0,8.489344ms,135.054009ms,182.629627065s,182.773170418s
0010100000_0111_000,y,0,8.998288ms,131.272249ms,173.631962232s,173.772232769s
0100110011111_000_1,y,0,8.017159ms,118.023146ms,192.242529754s,192.368570059s
11011000_011111_000,y,0,8.244787ms,133.930626ms,195.719205805s,195.861381218s
0010101111_000100_1,y,0,7.693055ms,111.032264ms,177.034040063s,177.152765382s
00101000000_011_000,y,0,8.491099ms,126.40803ms,175.699029318s,175.833928447s
0100011011111_000_1,y,0,8.136923ms,124.150232ms,190.097227164s,190.229514319s
10010000_0101000_00,y,0,7.671146ms,107.960238ms,176.278518941s,176.394150325s
0010001111_01000_11,y,0,8.192698ms,126.763321ms,187.862043886s,187.996999905s
01000100000_111_000,y,0,8.114049ms,152.780616ms,183.455152348s,183.616047013s
0101101111_10111_00,y,0,7.42362ms,115.23069ms,172.013061283s,172.135715593s
100110000_0111_0100,y,0,7.642551ms,107.03164ms,185.748123549s,185.86279774s
0110000000_11011_00,y,0,8.04245ms,142.28469ms,193.535171336s,193.685498476s
0101000000_1111_000,y,0,8.172105ms,150.280837ms,185.03983207s,185.198285012s
011000_001000_01000,y,0,8.736876ms,106.520415ms,184.02391139s,184.139168681s
001000_010000_10111,y,0,7.494929ms,127.380953ms,174.978488713s,175.113364595s
11100111_0111111_00,y,0,7.502145ms,135.136451ms,205.323592247s,205.466230843s
00111011_00011000_1,y,0,8.111691ms,117.407891ms,193.187994572s,193.313514154s
000000000_00111_011,y,0,8.517468ms,142.540688ms,197.272573057s,197.423631213s
010000000_00111_011,y,0,8.050786ms,127.526546ms,186.09985121s,186.235428542s
1011110111_01111_00,y,0,8.664818ms,139.300623ms,183.891124771s,184.039090212s
0010100_0100100_011,y,0,8.336944ms,89.788745ms,157.681424167s,157.779549856s
00100000_0110111_11,y,0,8.205448ms,151.14214ms,178.335705154s,178.495052742s
00101000_010000_111,y,0,8.210644ms,129.201531ms,175.648644157s,175.786056332s
01010000_1001111_00,y,0,7.907222ms,120.28547ms,181.540258853s,181.668451545s
01101110000_01000_1,y,0,8.11899ms,120.103631ms,180.492414411s,180.620637032s
0001101000_010111_1,y,0,7.91505ms,108.114886ms,178.888589315s,179.004619251s
0000101000_01111_11,y,0,8.239732ms,140.544405ms,181.964760454s,182.113544591s
01000000_00100_1011,y,0,8.017729ms,132.323612ms,178.984350999s,179.12469234s
011011011000_0000_1,y,0,8.408207ms,122.955266ms,181.632546184s,181.763909657s
0101000_011000_1111,y,0,8.004245ms,122.539545ms,176.921116295s,177.051660085s
0100100_001111_1011,y,0,7.642783ms,110.087204ms,174.478944769s,174.596674756s
0100011000_011111_1,y,0,8.010296ms,130.64817ms,188.802266367s,188.940924833s
0100100_0011000_011,y,0,8.862598ms,96.363745ms,171.524482553s,171.629708896s
011000_010000_11111,y,0,8.381374ms,142.042046ms,189.473694615s,189.624118035s
001110000_00100_111,y,0,8.014066ms,125.655558ms,199.057318581s,199.190988205s
0111010001000_11_00,y,0,7.608403ms,113.787914ms,186.045511695s,186.166908012s
011000_010000_00111,y,0,8.119889ms,108.876878ms,184.786629064s,184.903625831s
010001000_0011000_1,y,0,7.371188ms,119.935591ms,183.801950435s,183.929257214s
001000000_01000_111,y,0,7.953298ms,159.768715ms,193.180844043s,193.348566056s
0100010000000_000_1,y,0,7.961557ms,150.66041ms,190.006730544s,190.165352511s
101000_010000_01111,y,0,8.002155ms,124.887107ms,180.854433858s,180.98732312s
0110001111_01000_11,y,0,8.664473ms,118.818903ms,191.818732552s,191.946215928s
0100000000000_000_1,y,0,8.09155ms,162.875586ms,207.177137867s,207.348105003s
0100111_0010100_011,y,0,8.837304ms,92.995271ms,162.862789944s,162.964622519s
010011101111_111_00,y,0,8.594408ms,124.928105ms,187.775182146s,187.908704659s
01000000_1011011_00,y,0,8.454952ms,140.394306ms,178.818387519s,178.967236777s
00101011111_011_000,y,0,8.730396ms,107.431101ms,176.236049093s,176.35221059s
01000110111_0111_00,y,0,8.568773ms,109.32487ms,175.48006575s,175.597959393s
001001000_0011000_1,y,0,7.968487ms,116.75627ms,181.348112625s,181.472837382s
01010111_01000100_1,y,0,8.379589ms,102.167119ms,161.308057853s,161.418604561s
011101011_011000_00,y,0,8.902607ms,101.795177ms,168.951374771s,169.062072555s
011000110000_111_00,y,0,8.349895ms,126.592245ms,200.150021416s,200.284963556s
01000001100100_00_1,y,0,8.324233ms,117.478905ms,185.081021711s,185.206824849s
110100000_010000_00,y,0,8.368729ms,120.046854ms,195.633734197s,195.76214978s
011000_001000_01111,y,0,8.471665ms,127.59981ms,176.993402972s,177.129474447s
0110010000000_000_1,y,0,8.623066ms,132.902435ms,195.548249054s,195.689774555s
01010000000_1011_00,y,0,8.019919ms,134.466734ms,177.16628497s,177.308771623s
0101111_0011011_000,y,0,8.000763ms,109.897816ms,173.427163963s,173.545062542s
01100111_1010000_00,y,0,7.920427ms,105.894847ms,188.758622192s,188.872437466s
1011111111_01111_00,y,0,8.375351ms,153.234163ms,198.491078551s,198.652688065s
0001011000_011011_1,y,0,8.055623ms,104.063258ms,180.241329864s,180.353448745s
0101011111111_000_1,y,0,7.81588ms,139.064537ms,180.842237729s,180.989118146s
010100000000_111_00,y,0,8.360449ms,154.568231ms,185.88542238s,186.04835106s
00111000000_111_000,y,0,7.974712ms,141.491674ms,213.861343325s,214.010809711s
01000000_00000_1011,y,0,8.130361ms,140.534039ms,193.054580306s,193.203244706s
1010000000_01111_00,y,0,7.930875ms,144.550507ms,203.441256686s,203.593738068s
10000000000_0111_00,y,0,8.779736ms,158.509716ms,206.318594518s,206.48588397s
0101000_001000_1011,y,0,8.11748ms,109.171998ms,166.945604619s,167.062894097s
011011_000100_00111,y,0,8.47075ms,112.448439ms,175.385518323s,175.506437512s
001100100_01000_011,y,0,8.40806ms,96.664658ms,172.096767292s,172.20184001s
000100_010000_11111,y,0,8.399622ms,149.211287ms,191.016370782s,191.173981691s
010101101111_111_00,y,0,8.010392ms,115.603671ms,173.01496691s,173.138580973s
00100111_0010000_11,y,0,8.229641ms,126.691257ms,187.862990278s,187.997911176s
11010111_0110000_00,y,0,8.735341ms,125.133711ms,179.634099503s,179.767968555s
00101011111_0000_11,y,0,8.032416ms,125.198548ms,188.271241539s,188.404472503s
0011111_0101011_000,y,0,8.508608ms,109.163661ms,174.665990121s,174.78366239s
01101101111_00100_1,y,0,8.464355ms,129.734802ms,172.922548573s,173.06074773s
001010111_01111_000,y,0,8.876865ms,109.955858ms,176.768308028s,176.887140751s
01101111_010111_000,y,0,8.060604ms,120.148303ms,171.327064254s,171.455273161s
001000000_10111_000,y,0,9.133814ms,152.817001ms,186.531167271s,186.693118086s
01011010000_1111_00,y,0,7.974611ms,123.460037ms,184.632986138s,184.764420786s
1001000000_0111_000,y,0,8.218949ms,141.429083ms,192.116341855s,192.265989887s
10000000_0111111_00,y,0,8.021105ms,164.520173ms,202.775452515s,202.947993793s
0101000_0010000_011,y,0,8.617821ms,106.481605ms,169.352480551s,169.467579977s
10110111_0110000_00,y,0,8.017107ms,128.096452ms,179.366773945s,179.502887504s
10011111_010111_000,y,0,8.127262ms,125.796739ms,189.571595852s,189.705519853s
0001000_0010000_011,y,0,9.012313ms,123.317102ms,178.967808625s,179.10013804s
010001111_111111_00,y,0,7.961475ms,144.68991ms,203.249508822s,203.402160207s
01010000000_0000_11,y,0,8.167808ms,145.604508ms,191.457834204s,191.61160652s
0000100_0010000_011,y,0,8.245543ms,129.305463ms,187.951903614s,188.08945462s
010000000000_000_11,y,0,8.797566ms,169.817562ms,202.942006277s,203.120621405s
0001010000_0000_011,y,0,9.382568ms,126.231352ms,179.327096739s,179.462710659s
01011111_110111_000,y,0,8.578468ms,135.295227ms,182.363592516s,182.507466211s
001001000_0000100_1,y,0,8.573948ms,127.870121ms,177.806863544s,177.943307613s
011111_111011_00000,y,0,8.366291ms,154.139635ms,197.246962682s,197.409468608s
00100000_01111_0000,y,0,9.074298ms,153.494704ms,185.16565785s,185.328226852s
01010001000_01000_1,y,0,8.558901ms,109.045739ms,169.499137732s,169.616742372s
001011000_00100_011,y,0,8.803641ms,95.240969ms,173.902815501s,174.006860111s
01000000100_00100_1,y,0,8.72127ms,127.151691ms,181.629019291s,181.764892252s
10101111_001111_000,y,0,8.78855ms,129.534582ms,187.430446788s,187.56876992s
010100100_011000_00,y,0,9.184082ms,91.911068ms,166.353283853s,166.454379003s
011101111_0110111_1,y,0,8.52139ms,117.611563ms,187.523654099s,187.649787052s
0101000000_011000_1,y,0,8.076193ms,118.730789ms,182.716542884s,182.843349866s
00101000_00111_0111,y,0,8.798223ms,112.032306ms,174.276771967s,174.397602496s
00101100000_011_000,y,0,8.662206ms,110.255389ms,188.429053964s,188.547971559s
0011000_0100000_111,y,0,8.083555ms,138.086254ms,195.665806715s,195.811976524s
01101011_00010100_1,y,0,7.855497ms,100.651657ms,164.55957654s,164.668083694s
0010000000_01111_11,y,0,8.586415ms,165.17421ms,190.608512653s,190.782273278s
0100000000_01111_11,y,0,8.539424ms,161.245196ms,192.02289781s,192.19268243s
0010000100_001111_1,y,0,9.234515ms,134.505318ms,187.44420952s,187.587949353s
001101010000_0111_1,y,0,8.063616ms,106.052016ms,180.512015397s,180.626131029s
0100000000_10111_00,y,0,8.994521ms,159.007633ms,186.793989084s,186.961991238s
01010000000_1111_00,y,0,9.340308ms,157.263708ms,191.491015317s,191.657619333s
0010000000_00000_11,y,0,9.12284ms,164.260157ms,203.435638129s,203.609021126s
01010111_1011000_00,y,0,8.209684ms,101.962603ms,172.147573804s,172.257746091s
0100100000_11111_00,y,0,8.408381ms,158.698513ms,183.606920275s,183.774027169s
0100000000_0000_011,y,0,8.968163ms,141.30637ms,194.952651325s,195.102925858s
0010010100_1111_000,y,0,8.280256ms,130.836101ms,178.729865505s,178.868981862s
01011111_001000_111,y,0,9.335141ms,142.481196ms,181.829601928s,181.981418265s
01101001111_0100_11,y,0,8.068897ms,105.375206ms,181.297644852s,181.411088955s
00101010000_00100_1,y,0,8.024988ms,110.082554ms,168.622173915s,168.740281457s
0101101111_01111_00,y,0,8.129995ms,113.123717ms,173.420698645s,173.541952357s
0110000100_0100_111,y,0,8.865781ms,124.642149ms,181.054412871s,181.187920801s
01001110111_0111_00,y,0,8.690643ms,111.543655ms,176.662991575s,176.783225873s
01000000_111111_000,y,0,8.478537ms,171.839949ms,198.94727084s,199.127589326s
10010000_0100100_00,y,0,8.456165ms,107.886825ms,179.341820606s,179.458163596s
0011000100100_000_1,y,0,7.961518ms,118.447621ms,186.402991055s,186.529400194s
01000000_010111_011,y,0,8.738949ms,119.22235ms,171.103029832s,171.230991131s
011110111_1111_0000,y,0,7.691178ms,153.578263ms,195.249303898s,195.410573339s
010010100_011000_00,y,0,9.273878ms,91.534812ms,167.258358067s,167.359166757s
01000000_001000_111,y,0,9.025431ms,154.451545ms,187.460899337s,187.624376313s
0011000000_0111_000,y,0,9.238771ms,134.824787ms,196.763451944s,196.907515502s
00001001000_00000_1,y,0,8.281078ms,146.763325ms,190.410953948s,190.565998351s
011111011_0000100_1,y,0,8.187437ms,145.045206ms,187.877636423s,188.030869066s
010100000000_000_11,y,0,7.957845ms,148.683204ms,189.147225096s,189.303866145s
01000000_00000_1111,y,0,8.595468ms,164.334361ms,202.989951718s,203.162881547s
001000000_00000_011,y,0,8.75426ms,142.33777ms,194.121307929s,194.272399959s
0110001000000_000_1,y,0,9.180172ms,135.521ms,203.725812642s,203.870513814s
00100001000_01111_1,y,0,8.563714ms,153.580481ms,180.139792454s,180.301936649s
10100000_011011_000,y,0,8.872463ms,117.117325ms,185.697866816s,185.823856604s
010000_100000_01111,y,0,8.110948ms,140.735467ms,192.667671822s,192.816518237s
01011000_10111_0100,y,0,7.842892ms,105.321289ms,168.758260106s,168.871424287s
0110010111111_000_1,y,0,8.975517ms,123.85491ms,193.298550475s,193.431380902s
0100110111_10111_00,y,0,9.027121ms,110.616909ms,178.5745455s,178.69418953s
01010100111_011_000,y,0,8.738515ms,95.593931ms,164.072415521s,164.176747967s
0010110011111_000_1,y,0,8.196395ms,113.863415ms,196.440752325s,196.562812135s
010000000_100000_00,y,0,8.477167ms,140.840611ms,207.286018746s,207.435336524s
00111011_00000000_1,y,0,8.551638ms,151.590241ms,200.936070279s,201.096212158s
0010100000_1111_000,y,0,8.272363ms,150.570136ms,185.89571315s,186.054555649s
000110000000_0000_1,y,0,8.583517ms,147.123501ms,212.943116167s,213.098823185s
0001000_01111_11011,y,0,7.854302ms,139.026381ms,185.804423395s,185.951304078s
01000000_0110000_11,y,0,9.65388ms,140.335259ms,193.748468167s,193.898457306s
010111111_100111_00,y,0,8.188899ms,122.911545ms,193.900151582s,194.031252026s
01111110111_0100_11,y,0,8.561992ms,138.424498ms,187.877785169s,188.024771659s
00101000000_111_000,y,0,8.30635ms,152.338217ms,186.570086559s,186.730731126s
00100100000_011_000,y,0,8.908185ms,133.375529ms,181.004793742s,181.147077456s
00111111_001000_011,y,0,9.145464ms,137.339457ms,185.405746513s,185.552231434s
01001000000_011_000,y,0,9.04292ms,127.777583ms,182.275227679s,182.412048182s
0110000000_0100_111,y,0,8.461045ms,142.642394ms,192.97853698s,193.129640419s
0111111111_00000_11,y,0,8.802626ms,183.122005ms,205.962689027s,206.154613658s
01010100000_011_000,y,0,8.376996ms,109.374138ms,174.255675212s,174.373426346s
0111110111_00000_11,y,0,8.491732ms,163.956472ms,192.765576941s,192.938025145s
01000000_00111_0000,y,0,8.986862ms,123.11729ms,203.88712477s,204.019228922s
01010101111_011_000,y,0,8.584383ms,100.950284ms,159.519635452s,159.629170119s
01100100000_0100_11,y,0,8.614117ms,126.328979ms,182.053082406s,182.188025502s
01011011_00001000_1,y,0,9.36751ms,126.203985ms,174.194409678s,174.329981173s
010010010000_000_11,y,0,8.844257ms,139.988099ms,176.896788604s,177.04562096s
100000000_01111_000,y,0,9.984749ms,159.930161ms,205.764213782s,205.934128692s
01110000_0101000_00,y,0,8.697963ms,108.69376ms,176.835777008s,176.953168731s
00100110000_01111_1,y,0,9.578649ms,134.41208ms,189.299508942s,189.443499671s
01000010000_011_000,y,0,9.049792ms,129.926653ms,180.762275152s,180.901251597s
011101001111_000_11,y,0,8.765118ms,123.961939ms,193.969525539s,194.102252596s
1000101000_01000_00,y,0,8.54506ms,111.492268ms,179.509299036s,179.629336364s
011111101111_111_00,y,0,8.289996ms,155.000982ms,200.180612685s,200.343903663s
01101101111_01111_1,y,0,7.880658ms,116.55587ms,188.933546518s,189.057983046s
011001111111_000_11,y,0,7.980138ms,145.682601ms,204.423971731s,204.57763447s
00100000_00000_1111,y,0,8.514183ms,162.449749ms,201.603202713s,201.774166645s
0101000_010111_1011,y,0,9.400166ms,99.092718ms,163.644528838s,163.753021722s
0111000111111_000_1,y,0,8.39587ms,136.696312ms,207.055346272s,207.200438454s
10000000_0110111_00,y,0,8.746541ms,146.49882ms,192.649274407s,192.804519768s
01000000_10111_0000,y,0,9.07668ms,148.880449ms,191.285372941s,191.44333007s
001000_010000_01111,y,0,9.51045ms,130.998202ms,176.654342384s,176.794851036s
0110000000_1111_000,y,0,8.650526ms,160.400334ms,206.584254434s,206.753305294s
00011111011_01111_1,y,0,8.376283ms,138.27824ms,199.008490402s,199.155144925s
0111000000_0100_111,y,0,8.06958ms,135.46785ms,205.65688805s,205.80042548s
00100000_0101111_11,y,0,8.534586ms,147.002436ms,180.305470264s,180.461007286s
01110000_010100_111,y,0,8.714309ms,116.192934ms,181.950683347s,182.07559059s
0011110111111_000_1,y,0,8.309111ms,156.71372ms,198.517618122s,198.682640953s
0011000000_0000_011,y,0,9.181152ms,128.538222ms,199.716616465s,199.854335839s
001001000_0111011_1,y,0,8.891316ms,132.646617ms,174.595486722s,174.737024655s
001010001000_000_11,y,0,9.588265ms,132.036801ms,176.58725639s,176.728881456s
010110000_0110111_1,y,0,8.620469ms,106.270361ms,182.330832233s,182.445723063s
1101010111_01000_00,y,0,8.918089ms,114.453557ms,168.28769401s,168.411065656s
0100001110000_000_1,y,0,9.496072ms,123.33752ms,204.477382563s,204.610216155s
0010110111_0000_011,y,0,8.735713ms,112.233486ms,178.155847878s,178.276817077s
010110000000_111_00,y,0,8.671932ms,144.337494ms,194.433309376s,194.586318802s
01000000000_0000_11,y,0,8.808705ms,164.785368ms,207.419256213s,207.592850286s
0100000100_000100_1,y,0,8.768157ms,126.28548ms,185.326427496s,185.461481133s
011011011000_0100_1,y,0,8.332755ms,103.823921ms,175.036034577s,175.148191253s
0100100_0011000_111,y,0,8.849993ms,115.542728ms,186.929820132s,187.054212853s
01001111_1001111_00,y,0,8.995597ms,112.404617ms,197.019109531s,197.140509745s
0101110111_00000_11,y,0,8.161906ms,141.724808ms,181.424250938s,181.574137652s
0101000000_0000_011,y,0,9.116804ms,120.18323ms,180.311086814s,180.440386848s
00111011_00000100_1,y,0,8.685645ms,134.312866ms,192.246792555s,192.389791066s
011000_110000_01000,y,0,8.11973ms,121.058145ms,195.078116165s,195.20729404s
0010010000000_000_1,y,0,8.309932ms,154.54248ms,190.229671606s,190.392524018s
0101000_0010000_111,y,0,8.166646ms,131.739241ms,177.37069387s,177.510599757s
01010000_0101111_00,y,0,9.491309ms,110.06441ms,164.802625449s,164.922181168s
0100110001000_11_00,y,0,8.273359ms,123.014557ms,185.581583531s,185.712871447s
01001001000_111_000,y,0,9.59513ms,139.7488ms,177.522968197s,177.672312127s
101101011_010000_00,y,0,8.538423ms,116.484819ms,169.855342132s,169.980365374s
01000000_01111_0000,y,0,9.423627ms,149.77087ms,194.130899263s,194.29009376s
011000_010000_10111,y,0,8.113591ms,125.655014ms,180.078572246s,180.212340851s
10010111_0100100_00,y,0,9.051943ms,98.803164ms,175.863328024s,175.971183131s
010100100_011000_11,y,0,8.321372ms,109.10859ms,171.316083165s,171.433513127s
00010001000_0000_11,y,0,8.963841ms,148.175745ms,189.724887089s,189.882026675s
0010100_0100100_111,y,0,8.481281ms,110.287636ms,168.181514698s,168.300283615s
101010111_01111_000,y,0,9.334725ms,117.11734ms,173.85543405s,173.981886115s
0001010000_01111_11,y,0,9.422311ms,141.505479ms,182.82964828s,182.98057607s
0001101000_001111_1,y,0,8.995985ms,114.747761ms,198.855067476s,198.978811222s
01000000000_011_000,y,0,9.911464ms,143.134438ms,196.546998175s,196.700044077s
0111010100111_11_00,y,0,8.552451ms,105.556471ms,184.512803045s,184.626911967s
00111111_000000_111,y,0,9.611986ms,165.029377ms,214.053169188s,214.227810551s
0001000_001111_1011,y,0,8.957341ms,132.077755ms,187.50176772s,187.642802816s
0011000_0010000_011,y,0,8.33915ms,113.858345ms,184.988516505s,185.110714s
000000100_0111011_1,y,0,8.026359ms,145.138386ms,188.654023s,188.807187745s
0110000000_10111_00,y,0,9.157787ms,145.745136ms,194.413289648s,194.568192571s
011100011111_111_00,y,0,8.095928ms,129.17008ms,212.161353459s,212.298619467s
01000000_111011_000,y,0,8.378002ms,150.416715ms,195.083530274s,195.242324991s
010000000_00111_000,y,0,8.837819ms,126.285806ms,202.535251258s,202.670374883s
0110001001000_000_1,y,0,9.169868ms,116.929377ms,185.188955096s,185.315054341s
10111111_0110000_00,y,0,9.480422ms,144.604162ms,193.307141114s,193.461225698s
001100000000_000_11,y,0,9.373245ms,151.262614ms,213.317194234s,213.477830093s
0001010000_0000_111,y,0,8.483756ms,145.477702ms,187.992858353s,188.146819811s
010010100_101111_00,y,0,9.466495ms,114.987377ms,169.087577468s,169.21203134s
01000000_010111_000,y,0,8.819887ms,129.934532ms,183.521784372s,183.660538791s
001011101111_000_11,y,0,8.512241ms,131.29073ms,191.640003969s,191.77980694s
0000100_0100000_011,y,0,8.879728ms,123.932952ms,183.201176852s,183.333989532s
00101000_011000_000,y,0,9.868921ms,108.270986ms,180.347506672s,180.465646579s
0010011011111_000_1,y,0,9.405606ms,124.402972ms,191.380717542s,191.51452612s
1000101000_01111_00,y,0,9.003265ms,126.604812ms,182.132691956s,182.268300033s
00101000000_0000_11,y,0,9.297353ms,148.495229ms,189.917853613s,190.075646195s
01010001100100_00_1,y,0,8.119747ms,100.809846ms,175.725064288s,175.833993881s
00100111_0110000_11,y,0,8.37751ms,119.046804ms,195.469363979s,195.596788293s
00110000_001000_111,y,0,8.752363ms,132.773331ms,198.425927212s,198.567452906s
00000000_010111_011,y,0,9.709447ms,139.025443ms,183.505515637s,183.654250527s
01010111_00100100_1,y,0,8.08263ms,108.397666ms,164.019285837s,164.135766133s
01000000_00100_0111,y,0,9.083531ms,131.52449ms,177.298217538s,177.438825559s
10010111_0100000_00,y,0,8.425241ms,116.407857ms,186.324849187s,186.449682285s
0010001111_01111_11,y,0,9.181039ms,136.693057ms,198.608523137s,198.754397233s
01000000_0001000_11,y,0,8.800249ms,149.555045ms,193.064454941s,193.222810235s
0011011111111_000_1,y,0,9.063785ms,153.035258ms,200.814712374s,200.976811417s
011011_010100_10000,y,0,8.089725ms,102.622543ms,172.416595091s,172.527307359s
0100110000_11011_00,y,0,9.118025ms,120.392271ms,186.985706956s,187.115217252s
01000000_1000000_00,y,0,9.028457ms,140.852609ms,209.267114278s,209.416995344s
10000000_011111_000,y,0,9.951453ms,159.836891ms,202.642273649s,202.812061993s
011001000_0010100_1,y,0,8.541005ms,103.057632ms,173.774429201s,173.886027838s
0110111_100111_0000,y,0,8.327466ms,130.733172ms,192.0912875s,192.230348138s
1001000_011000_0111,y,0,9.272146ms,107.213384ms,190.730885902s,190.847371432s
10000000_0111011_00,y,0,8.797302ms,147.866045ms,197.839991866s,197.996655213s
01000000_101011_000,y,0,9.260662ms,132.119958ms,182.468154861s,182.609535481s
0000100_0010000_111,y,0,8.628746ms,145.895277ms,197.711355894s,197.865879917s
01101011111_111_000,y,0,8.796965ms,139.381546ms,184.978809806s,185.126988317s
0010011000_010000_1,y,0,8.963312ms,115.264718ms,187.897118997s,188.021347027s
0101000000_000100_1,y,0,8.096928ms,126.814166ms,184.457181825s,184.592092919s
00100000_01111_1011,y,0,8.354175ms,151.112491ms,183.259707201s,183.419173867s
001111_101011_01000,y,0,8.192799ms,114.316002ms,179.966178946s,180.088687747s
011101111_0101111_1,y,0,8.282141ms,113.75577ms,190.996371212s,191.118409123s
0110110011111_000_1,y,0,8.301618ms,134.300357ms,192.040871957s,192.183473932s
01101011_01010100_1,y,0,8.805738ms,81.946546ms,154.783725571s,154.874477855s
000100111_010000_11,y,0,8.771794ms,129.117401ms,192.865327803s,193.003216998s
0010000000000_000_1,y,0,9.766082ms,165.009655ms,205.809894587s,205.984670324s
0101000_100100_0111,y,0,8.310485ms,105.180415ms,172.469604625s,172.583095525s
011000_000000_01111,y,0,9.07161ms,146.103511ms,190.12608219s,190.281257311s
00101100000_111_000,y,0,8.581854ms,134.42935ms,201.173573397s,201.316584601s
010101000_0010000_1,y,0,8.499061ms,109.608097ms,169.676250622s,169.79435778s
01010000_10000_0100,y,0,9.326808ms,108.956275ms,178.919898202s,179.038181285s
0101000_001000_0111,y,0,8.43706ms,112.413491ms,167.996062538s,168.116913089s
0110000100_1011_000,y,0,9.112769ms,120.014508ms,185.425137311s,185.554264588s
0001000_0010000_111,y,0,7.967119ms,147.978999ms,188.266899997s,188.422846115s
01010000000_0100_11,y,0,8.672225ms,130.894932ms,177.463304144s,177.602871301s
01101110000_00100_1,y,0,8.714059ms,120.558557ms,185.552763472s,185.682036088s
