triad,polymorphism,backtracked,indicator_time,ac_time,search_time,total_time
01111011_11011_0100,y,0,1.31914ms,956.753µs,4.501856ms,6.777749ms
011101111_0100111_1,y,0,1.215753ms,871.921µs,4.529921ms,6.617595ms
0010110000000_000_1,y,0,1.155671ms,1.134817ms,4.421425ms,6.711913ms
0010010100_0111_000,y,0,1.334063ms,1.068042ms,5.580809ms,7.982914ms
0001000_001111_0000,y,0,1.145842ms,770.462µs,4.039921ms,5.956225ms
01001001000_011_000,y,0,1.364851ms,942.438µs,5.450087ms,7.757376ms
0010001001000_000_1,y,0,1.213553ms,669.915µs,3.063778ms,4.947246ms
000000000_00111_011,y,0,1.11179ms,728.933µs,2.904154ms,4.744877ms
010100100_0111_0100,y,0,1.609764ms,1.593701ms,11.021075ms,14.22454ms
001101001000_000_11,y,0,1.280251ms,1.210901ms,6.313487ms,8.804639ms
011100011111_000_11,y,0,1.166633ms,975.223µs,4.453336ms,6.595192ms
01010111_00000_1011,y,0,1.272163ms,981.289µs,5.163474ms,7.416926ms
011100010000_111_00,y,0,1.155944ms,866.876µs,4.294839ms,6.317659ms
001000_010000_10111,y,0,1.186366ms,771.302µs,3.523074ms,5.480742ms
0101010000_11011_00,y,0,1.308574ms,1.055754ms,5.463751ms,7.828079ms
0001000_00111_01011,y,0,1.274858ms,1.041288ms,5.47178ms,7.787926ms
0100000_01111_11011,y,0,1.169876ms,842.074µs,3.385405ms,5.397355ms
0101000000_10000_00,y,0,1.138789ms,1.081792ms,4.995027ms,7.215608ms
01100001000_1111_00,y,0,1.134577ms,662.353µs,2.766693ms,4.563623ms
010101010000_000_11,y,0,1.287315ms,1.739614ms,8.83108ms,11.858009ms
00101000000_011_000,y,0,1.244818ms,1.093221ms,4.41981ms,6.757849ms
0101000000_1111_000,y,0,1.143938ms,871.954µs,3.063689ms,5.079581ms
0100000000000_000_1,y,0,1.069841ms,676.557µs,1.839537ms,3.585935ms
11100111_0111111_00,y,0,1.119146ms,797.901µs,3.536891ms,5.453938ms
0011010000_01000_11,y,0,1.243032ms,1.387545ms,6.703845ms,9.334422ms
0101010111_10111_00,y,0,1.468981ms,1.46441ms,8.72703ms,11.660421ms
0101101111_10111_00,y,0,1.289478ms,991.325µs,5.277658ms,7.558461ms
100110000_0111_0100,y,0,1.266604ms,1.332514ms,8.023667ms,10.622785ms
0101011011_0000_011,y,0,1.425822ms,1.330705ms,8.621917ms,11.378444ms
0100010000000_000_1,y,0,1.119356ms,702.051µs,2.65787ms,4.479277ms
0010101111_000100_1,y,0,1.322835ms,976.755µs,5.701044ms,8.000634ms
10010000_01111_0100,y,0,1.199747ms,1.09082ms,5.989751ms,8.280318ms
10000000000_0111_00,y,0,1.086401ms,686.343µs,2.158388ms,3.931132ms
00111011_00011000_1,y,0,1.247247ms,872.245µs,5.375164ms,7.494656ms
11011000_011111_000,y,0,1.144717ms,848.934µs,3.969823ms,5.963474ms
01000000_00100_1011,y,0,1.219094ms,793.716µs,3.323027ms,5.335837ms
1000111011_0111_000,y,0,1.196719ms,988.218µs,6.076938ms,8.261875ms
001001000_01111_000,y,0,1.216269ms,788.992µs,3.759898ms,5.765159ms
01001000_1010000_00,y,0,1.251743ms,1.073674ms,5.696419ms,8.021836ms
0010100000_0111_000,y,0,1.229355ms,916.093µs,4.376184ms,6.521632ms
00101000_010000_111,y,0,1.200721ms,961.797µs,4.600006ms,6.762524ms
011000101000_111_00,y,0,1.236596ms,829.908µs,4.82584ms,6.892344ms
01000000_00000_1011,y,0,1.127745ms,676.435µs,2.754351ms,4.558531ms
010110111_0100111_1,y,0,1.346176ms,1.159004ms,8.285734ms,10.790914ms
010000000000_000_11,y,0,1.064036ms,717.51µs,1.828179ms,3.609725ms
00100000_0110111_11,y,0,1.174514ms,645.38µs,2.765164ms,4.585058ms
010001000_0011000_1,y,0,1.222624ms,1.045228ms,5.355856ms,7.623708ms
01101000_01000_1011,y,0,1.349602ms,1.226332ms,7.450103ms,10.026037ms
10010000_0101000_00,y,0,1.241096ms,1.495108ms,8.534003ms,11.270207ms
0100100_001111_1011,y,0,1.303797ms,895.395µs,5.565942ms,7.765134ms
0000101000_01111_11,y,0,1.147148ms,624.751µs,2.792553ms,4.564452ms
011011011000_0000_1,y,0,1.238664ms,716.468µs,4.689507ms,6.644639ms
0100110011111_000_1,y,0,1.219035ms,1.050841ms,6.435923ms,8.705799ms
0100110000_01011_00,y,0,1.339637ms,1.398395ms,11.281129ms,14.019161ms
011000_010000_00111,y,0,1.249094ms,1.260058ms,7.940718ms,10.44987ms
0010000_11111_01000,y,0,1.140179ms,783.64µs,2.774037ms,4.697856ms
0110010000000_000_1,y,0,1.153635ms,952.199µs,3.812892ms,5.918726ms
00101000_010111_000,y,0,1.362372ms,956.856µs,6.402336ms,8.721564ms
00111000000_111_000,y,0,1.113405ms,164.44µs,345.26µs,1.623105ms
0100000000_0000_011,y,0,1.140152ms,774.76µs,3.329749ms,5.244661ms
0111010000_10000_00,y,0,1.183889ms,919.427µs,5.242383ms,7.345699ms
0101111011_0111_000,y,0,1.258442ms,852.225µs,4.623438ms,6.734105ms
0001000_0010000_011,y,0,1.244479ms,746.152µs,4.198879ms,6.18951ms
0110001111_01000_11,y,0,1.183852ms,1.000593ms,6.363229ms,8.547674ms
01110000_0101111_11,y,0,1.222366ms,1.09247ms,6.627614ms,8.94245ms
00101010111_011_000,y,0,1.468397ms,1.208679ms,10.562123ms,13.239199ms
0001011000_011011_1,y,0,1.297441ms,815.341µs,4.373254ms,6.486036ms
00101011111_011_000,y,0,1.295185ms,1.302336ms,6.37659ms,8.974111ms
01000001100100_00_1,y,0,1.233701ms,852.874µs,3.819893ms,5.906468ms
110100000_010000_00,y,0,1.147725ms,847.3µs,4.107809ms,6.102834ms
001110000_00100_111,y,0,1.152286ms,887.796µs,5.081568ms,7.12165ms
01111111111_111_000,y,0,1.068439ms,645.875µs,1.648274ms,3.362588ms
1001000000_0111_000,y,0,1.131743ms,809.33µs,3.830826ms,5.771899ms
0100000000_10111_00,y,0,1.150403ms,612.214µs,2.131588ms,3.894205ms
0001101000_010111_1,y,0,1.346099ms,973.631µs,4.941839ms,7.261569ms
01010000000_0000_11,y,0,1.112108ms,951.161µs,3.2433ms,5.306569ms
0101011000100_11_00,y,0,1.392155ms,1.345158ms,7.745666ms,10.482979ms
011111_001111_01000,y,0,1.197457ms,1.10075ms,4.941494ms,7.239701ms
01010000_1001111_00,y,0,1.226601ms,1.140885ms,6.043436ms,8.410922ms
0010100_0100100_011,y,0,1.520128ms,1.07374ms,10.226292ms,12.82016ms
010000_100000_01111,y,0,1.133357ms,830.308µs,4.144078ms,6.107743ms
0101011111111_000_1,y,0,1.166075ms,820.004µs,3.719911ms,5.70599ms
0010101000100_000_1,y,0,1.326031ms,967.572µs,6.417528ms,8.711131ms
01010111_01000100_1,y,0,1.380264ms,1.266783ms,7.347404ms,9.994451ms
001001000_01000_111,y,0,1.226482ms,815.534µs,3.732551ms,5.774567ms
0100111_0010100_011,y,0,1.488369ms,1.111636ms,9.926672ms,12.526677ms
01101101111_00100_1,y,0,1.280398ms,651.111µs,3.227441ms,5.15895ms
0010000000_00000_11,y,0,1.053789ms,691.52µs,2.226748ms,3.972057ms
0100010000100_000_1,y,0,1.190027ms,733.99µs,3.084121ms,5.008138ms
01010010111_011_000,y,0,1.471707ms,1.341738ms,10.657318ms,13.470763ms
10011111_010111_000,y,0,1.21325ms,970.459µs,5.21139ms,7.395099ms
010100000000_000_11,y,0,1.141882ms,1.0008ms,3.054335ms,5.197017ms
100000000_01111_000,y,0,1.079197ms,608.508µs,2.316811ms,4.004516ms
01101000_010000_000,y,0,1.268669ms,1.213229ms,6.321463ms,8.803361ms
0011000_0100000_111,y,0,1.130114ms,870.366µs,4.217967ms,6.218447ms
0111010001000_11_00,y,0,1.346867ms,1.547581ms,18.813857ms,21.708305ms
01000000_1011011_00,y,0,1.201007ms,933.226µs,2.763777ms,4.89801ms
001010111_01111_000,y,0,1.295751ms,1.103148ms,6.466389ms,8.865288ms
10110111_0110000_00,y,0,1.221248ms,792.722µs,4.045369ms,6.059339ms
011101111_010100_11,y,0,1.252841ms,942.944µs,5.044253ms,7.240038ms
0101011000_0100_111,y,0,1.318533ms,1.365839ms,10.09416ms,12.778532ms
011000110000_111_00,y,0,1.181196ms,961.32µs,4.925752ms,7.068268ms
00101011111_0000_11,y,0,1.189202ms,1.001108ms,4.901231ms,7.091541ms
001000000_00000_011,y,0,1.136958ms,791.053µs,3.160965ms,5.088976ms
01000110111_0111_00,y,0,1.307267ms,1.141961ms,7.07918ms,9.528408ms
01000000000_0000_11,y,0,1.070929ms,829.418µs,1.983498ms,3.883845ms
01000101000_1111_00,y,0,1.253578ms,746.086µs,3.280319ms,5.279983ms
0101111_0011011_000,y,0,1.260987ms,1.254218ms,8.210732ms,10.725937ms
011011_000100_00111,y,0,1.302812ms,809.667µs,4.495652ms,6.608131ms
011101111_0110111_1,y,0,1.223589ms,908.925µs,4.848084ms,6.980598ms
1011111111_01111_00,y,0,1.100137ms,720.363µs,2.349781ms,4.170281ms
01000000_001000_111,y,0,1.1185ms,678.111µs,2.946574ms,4.743185ms
0110000000_0100_111,y,0,1.142551ms,884.104µs,3.604764ms,5.631419ms
001100100_01000_011,y,0,1.379518ms,1.439736ms,9.916776ms,12.73603ms
01011000_000100_011,y,0,1.352894ms,1.064994ms,6.776522ms,9.19441ms
000100_010000_11111,y,0,1.099678ms,863.549µs,2.831287ms,4.794514ms
01101000_00100_0111,y,0,1.358557ms,1.013516ms,6.460325ms,8.832398ms
10101011_01000_0111,y,0,1.434275ms,1.145616ms,7.992016ms,10.571907ms
01101011_00010100_1,y,0,1.36187ms,868.511µs,5.013155ms,7.243536ms
1101110000_01111_00,y,0,1.178432ms,947.256µs,4.533266ms,6.658954ms
010110010000_111_00,y,0,1.204846ms,1.173617ms,5.903253ms,8.281716ms
0010000100_001111_1,y,0,1.174732ms,819.889µs,3.308494ms,5.303115ms
0101000001000_000_1,y,0,1.183237ms,800.48µs,3.517496ms,5.501213ms
01010000011000_00_1,y,0,1.247594ms,878.015µs,3.93974ms,6.065349ms
01000000100_00100_1,y,0,1.224401ms,677.011µs,3.207017ms,5.108429ms
01000000000_011_000,y,0,1.132973ms,894.484µs,3.066158ms,5.093615ms
0101000000_011000_1,y,0,1.206356ms,973.859µs,5.946489ms,8.126704ms
011111_111011_00000,y,0,1.096747ms,723.867µs,2.719135ms,4.539749ms
010001111_111111_00,y,0,1.097661ms,985.258µs,3.157937ms,5.240856ms
00101000000_111_000,y,0,1.118537ms,777.654µs,3.305835ms,5.202026ms
01000000_00111_0000,y,0,1.149286ms,944.228µs,4.492241ms,6.585755ms
0001010000_0000_011,y,0,1.196394ms,782.767µs,4.320566ms,6.299727ms
00100000_01111_0000,y,0,1.118668ms,797.431µs,2.964291ms,4.88039ms
00110000_101111_000,y,0,1.156957ms,799.744µs,3.31936ms,5.276061ms
011000000_100111_00,y,0,1.176799ms,1.152087ms,5.065459ms,7.394345ms
01011010000_1111_00,y,0,1.213246ms,1.098772ms,4.95969ms,7.271708ms
011110111_1111_0000,y,0,1.102839ms,918.611µs,4.750961ms,6.772411ms
00100111_0010000_11,y,0,1.169041ms,1.06314ms,5.444236ms,7.676417ms
001000_010000_01111,y,0,1.230585ms,835.564µs,4.487698ms,6.553847ms
00001001000_00000_1,y,0,1.126826ms,834.409µs,3.243224ms,5.204459ms
0011111_0101011_000,y,0,1.279788ms,1.185048ms,8.156871ms,10.621707ms
01000000_111111_000,y,0,1.061303ms,732.211µs,1.83237ms,3.625884ms
01110000_0111011_11,y,0,1.235491ms,977.075µs,6.346315ms,8.558881ms
001010001000_0000_1,y,0,1.193667ms,891.62µs,4.435499ms,6.520786ms
00000000_010111_011,y,0,1.170647ms,1.025029ms,3.73419ms,5.929866ms
0100100000_11111_00,y,0,1.139028ms,829.491µs,2.537504ms,4.506023ms
10000000_0110111_00,y,0,1.146587ms,753.752µs,3.346864ms,5.247203ms
010001101000_011_00,y,0,1.464246ms,1.131725ms,7.954191ms,10.550162ms
0011000100100_000_1,y,0,1.275629ms,778.635µs,4.464778ms,6.519042ms
0010010100_1111_000,y,0,1.207526ms,893.969µs,4.524343ms,6.625838ms
0101101111_01111_00,y,0,1.292035ms,1.135766ms,5.467128ms,7.894929ms
00110000_010111_000,y,0,1.194739ms,1.043842ms,7.063297ms,9.301878ms
0010010000000_000_1,y,0,1.159374ms,753.835µs,2.865282ms,4.778491ms
0011000000_0000_011,y,0,1.170501ms,793.968µs,4.49449ms,6.458959ms
10101111_001111_000,y,0,1.165199ms,953.562µs,4.22479ms,6.343551ms
01100110000_1011_00,y,0,1.297435ms,1.223089ms,7.447985ms,9.968509ms
0010000000000_000_1,y,0,1.099286ms,584.874µs,1.916727ms,3.600887ms
010111111_100111_00,y,0,1.189846ms,939.287µs,5.213207ms,7.34234ms
01111011111_111_000,y,0,1.119717ms,724.882µs,2.381746ms,4.226345ms
00111111_001000_011,y,0,1.196547ms,993.889µs,4.156249ms,6.346685ms
00011000_010000_011,y,0,1.274774ms,928.393µs,5.683357ms,7.886524ms
001111_010111_10111,y,0,1.195588ms,852.424µs,6.037443ms,8.085455ms
0010100000_1111_000,y,0,1.109277ms,804.537µs,3.300032ms,5.213846ms
010010100_011000_00,y,0,1.443834ms,1.562276ms,10.676425ms,13.682535ms
00101000_00111_0111,y,0,1.313374ms,942.091µs,6.483248ms,8.738713ms
0001000_01111_11011,y,0,1.160547ms,721.689µs,2.838862ms,4.721098ms
001101010000_0111_1,y,0,1.300004ms,1.403771ms,8.209883ms,10.913658ms
000110000000_0000_1,y,0,1.134968ms,747.391µs,3.099714ms,4.982073ms
010000000_100000_00,y,0,1.10325ms,766.921µs,3.356907ms,5.227078ms
010001000_00100_111,y,0,1.209236ms,687.629µs,3.701597ms,5.598462ms
00000000_0111011_11,y,0,1.094559ms,752.57µs,2.127853ms,3.974982ms
010000000_00111_000,y,0,1.195477ms,1.039969ms,4.335296ms,6.570742ms
010011011_01011_000,y,0,1.387381ms,1.644605ms,13.320671ms,16.352657ms
10100000_011011_000,y,0,1.198012ms,1.208198ms,5.551402ms,7.957612ms
0101000000_0000_011,y,0,1.186377ms,1.12516ms,5.495181ms,7.806718ms
010100100_0111_1011,y,0,1.431848ms,828.184µs,6.276769ms,8.536801ms
011000_010000_10111,y,0,1.219616ms,861.296µs,4.989956ms,7.070868ms
010001001000_000_11,y,0,1.231185ms,673.583µs,3.339499ms,5.244267ms
0011100111_0000_011,y,0,1.234466ms,968.917µs,6.232714ms,8.436097ms
01111110111_0100_11,y,0,1.162458ms,621.867µs,2.756725ms,4.54105ms
011111011_0000100_1,y,0,1.158119ms,599.601µs,2.043195ms,3.800915ms
01000010000_011_000,y,0,1.230554ms,723.614µs,3.687373ms,5.641541ms
0000000000_01111_11,y,0,1.082964ms,575.666µs,1.491604ms,3.150234ms
01101101111_01111_1,y,0,1.246415ms,916.971µs,4.827632ms,6.991018ms
001011000_00100_011,y,0,1.397458ms,1.326854ms,10.290202ms,13.014514ms
011001111111_000_11,y,0,1.124767ms,846.927µs,3.315659ms,5.287353ms
000100111_00111_011,y,0,1.264613ms,791.234µs,5.696193ms,7.75204ms
10000000_011111_000,y,0,1.094095ms,866.179µs,2.320732ms,4.281006ms
110000000_011111_00,y,0,1.112526ms,717.188µs,2.802249ms,4.631963ms
0111111111_00000_11,y,0,1.063718ms,618.771µs,1.517674ms,3.200163ms
10010000_0100100_00,y,0,1.293491ms,1.231273ms,7.037466ms,9.56223ms
0000100_0100000_011,y,0,1.204622ms,832.981µs,4.503797ms,6.5414ms
01010000_1001000_00,y,0,1.217326ms,1.267456ms,8.407255ms,10.892037ms
00101010000_00100_1,y,0,1.338636ms,1.272124ms,9.773921ms,12.384681ms
0101000_010111_1011,y,0,1.433828ms,1.142051ms,8.842542ms,11.418421ms
1000101000_01000_00,y,0,1.27781ms,1.155306ms,7.177347ms,9.610463ms
010000000000_011_00,y,0,1.117103ms,927.771µs,2.873739ms,4.918613ms
0111000111111_000_1,y,0,1.160147ms,912.486µs,3.898215ms,5.970848ms
010110000000_111_00,y,0,1.125718ms,848.152µs,3.575017ms,5.548887ms
0100110111_000100_1,y,0,1.298792ms,892.341µs,5.360579ms,7.551712ms
0101001000_11011_00,y,0,1.340714ms,696.754µs,4.495624ms,6.533092ms
01100100000_0100_11,y,0,1.192316ms,1.016032ms,5.923667ms,8.132015ms
0011000_0010000_011,y,0,1.304602ms,989.237µs,6.37865ms,8.672489ms
10100110000_0111_00,y,0,1.271738ms,1.218488ms,7.561038ms,10.051264ms
0001000_0010000_111,y,0,1.135082ms,828.087µs,3.242032ms,5.205201ms
0110000100_0100_111,y,0,1.204393ms,927.82µs,4.190538ms,6.322751ms
01110000_0101000_00,y,0,1.236442ms,1.535526ms,8.682742ms,11.45471ms
111111_011000_01000,y,0,1.122585ms,721.84µs,3.581565ms,5.42599ms
1010001000_01111_00,y,0,1.213562ms,980.522µs,4.322365ms,6.516449ms
00011111011_01111_1,y,0,1.126653ms,794.528µs,3.862226ms,5.783407ms
0100000000_0000_111,y,0,1.071518ms,663.604µs,1.97487ms,3.709992ms
011011011000_0100_1,y,0,1.394745ms,1.034999ms,6.185237ms,8.614981ms
010101010000_011_00,y,0,1.455396ms,1.543377ms,14.025407ms,17.02418ms
01001111_1001111_00,y,0,1.221917ms,1.100873ms,6.30814ms,8.63093ms
00111011_00000100_1,y,0,1.152019ms,714.376µs,3.030713ms,4.897108ms
01000000_101011_000,y,0,1.241317ms,740.943µs,3.472984ms,5.455244ms
0101110111_00000_11,y,0,1.165463ms,774.592µs,3.183669ms,5.123724ms
00100000_0101111_11,y,0,1.210753ms,713.996µs,3.011987ms,4.936736ms
010001010000_000_11,y,0,1.191238ms,941.813µs,4.119603ms,6.252654ms
1101111_011111_0100,y,0,1.149744ms,857.885µs,3.570615ms,5.578244ms
0000001000_01111_11,y,0,1.077127ms,629.665µs,1.842556ms,3.549348ms
01100000000_1011_00,y,0,1.162595ms,854.729µs,3.315523ms,5.332847ms
100100000_011011_00,y,0,1.230375ms,973.944µs,5.011321ms,7.21564ms
01000000000_1011_00,y,0,1.15309ms,777.739µs,2.101801ms,4.03263ms
01000000_00100_0111,y,0,1.245758ms,965.059µs,4.243283ms,6.4541ms
01111011_00111_0000,y,0,1.169053ms,664.833µs,3.323994ms,5.15788ms
0010110011111_000_1,y,0,1.207629ms,1.077006ms,6.425227ms,8.709862ms
001010001000_000_11,y,0,1.216876ms,903.214µs,3.933285ms,6.053375ms
000000100_0111011_1,y,0,1.170036ms,692.31µs,2.134447ms,3.996793ms
0010110111_0000_011,y,0,1.315917ms,1.059621ms,6.47775ms,8.853288ms
00110000_111111_000,y,0,1.109726ms,832.807µs,2.78425ms,4.726783ms
0101010000_10111_00,y,0,1.344941ms,1.016178ms,5.843708ms,8.204827ms
0010100_0100100_111,y,0,1.359306ms,1.236036ms,7.024052ms,9.619394ms
010101011_00111_000,y,0,1.405962ms,1.639728ms,13.44705ms,16.49274ms
0100110001000_11_00,y,0,1.262995ms,985.765µs,4.889061ms,7.137821ms
0001000_001111_1011,y,0,1.204276ms,703.639µs,3.303594ms,5.211509ms
11011011_01111_0000,y,0,1.162861ms,724.437µs,3.315511ms,5.202809ms
01001001000_111_000,y,0,1.241052ms,816.922µs,3.818966ms,5.87694ms
011100011111_111_00,y,0,1.154845ms,1.035941ms,4.585717ms,6.776503ms
00110000000_111_000,y,0,1.122066ms,669.19µs,2.5336ms,4.324856ms
0010000000_000000_1,y,0,1.092463ms,771.131µs,2.394126ms,4.25772ms
01010000000_0100_11,y,0,1.18432ms,955.592µs,4.777764ms,6.917676ms
01011000_10111_0100,y,0,1.342319ms,1.17981ms,7.837202ms,10.359331ms
00010001000_0000_11,y,0,1.160856ms,787.935µs,2.701475ms,4.650266ms
011000_000000_01111,y,0,1.155116ms,807.784µs,3.59863ms,5.56153ms
0010010000100_000_1,y,0,1.218102ms,747.287µs,3.30541ms,5.270799ms
0111010100111_11_00,y,0,1.277823ms,1.172446ms,7.759637ms,10.209906ms
001001000_11111_000,y,0,1.12096ms,859.168µs,2.885279ms,4.865407ms
0010000_0100000_011,y,0,1.215274ms,811.367µs,4.691769ms,6.71841ms
0101111_0001111_011,y,0,1.191219ms,1.120288ms,6.423804ms,8.735311ms
00101000000_0000_11,y,0,1.116145ms,801.9µs,3.489156ms,5.407201ms
011101001111_000_11,y,0,1.183379ms,995.852µs,4.862392ms,7.041623ms
01010100111_011_000,y,0,1.377967ms,1.763867ms,13.225881ms,16.367715ms
0111011000100_11_00,y,0,1.298148ms,1.048254ms,7.217881ms,9.564283ms
10111111_0110000_00,y,0,1.147043ms,997.85µs,3.355791ms,5.500684ms
0011011111111_000_1,y,0,1.098128ms,742.004µs,2.8585ms,4.698632ms
01010111_00100100_1,y,0,1.433195ms,1.128111ms,5.304668ms,7.865974ms
0001010000_0000_111,y,0,1.105519ms,735.646µs,3.500921ms,5.342086ms
0011000000_0000_111,y,0,1.079408ms,827.144µs,2.966322ms,4.872874ms
0110000000_1011_000,y,0,1.147518ms,786.938µs,3.506612ms,5.441068ms
101010111_01111_000,y,0,1.23008ms,1.146732ms,6.196879ms,8.573691ms
01100000000_1111_00,y,0,1.102228ms,903.013µs,2.134593ms,4.139834ms
010001000_01011_000,y,0,1.301493ms,1.054805ms,6.343743ms,8.700041ms
01101000_010000_111,y,0,1.224468ms,1.043915ms,4.941063ms,7.209446ms
0101110000_10000_00,y,0,1.17597ms,1.16181ms,6.428308ms,8.766088ms
10010111_0100000_00,y,0,1.229405ms,1.115378ms,6.036937ms,8.38172ms
00100000_01111_1011,y,0,1.1481ms,661.311µs,2.732673ms,4.542084ms
010000000_00000_011,y,0,1.128119ms,949.221µs,3.523816ms,5.601156ms
0100000_01111_00111,y,0,1.172599ms,1.0725ms,4.697614ms,6.942713ms
001010001000_0111_1,y,0,1.271862ms,722.746µs,3.257954ms,5.252562ms
010010010000_000_11,y,0,1.218056ms,742.087µs,3.734674ms,5.694817ms
01001000_0110000_00,y,0,1.288553ms,1.05958ms,7.014033ms,9.362166ms
0100000000_01111_00,y,0,1.127051ms,901.203µs,2.896569ms,4.924823ms
1101010111_01000_00,y,0,1.308517ms,933.2µs,4.767672ms,7.009389ms
00101000_011000_000,y,0,1.265926ms,1.002644ms,7.27715ms,9.54572ms
0110111_100111_0000,y,0,1.185273ms,857.805µs,5.055971ms,7.099049ms
01000100000_011_000,y,0,1.204745ms,974.279µs,4.000474ms,6.179498ms
01010001100100_00_1,y,0,1.40522ms,911.174µs,6.78598ms,9.102374ms
000100111_010000_11,y,0,1.21794ms,833.42µs,4.628222ms,6.679582ms
01010000_0100100_11,y,0,1.363103ms,1.05618ms,6.705052ms,9.124335ms
0011010000_00100_11,y,0,1.238802ms,1.306403ms,6.297043ms,8.842248ms
1000101000_01111_00,y,0,1.222297ms,753.403µs,4.828054ms,6.803754ms
010000000_100111_00,y,0,1.189451ms,1.053333ms,3.615827ms,5.858611ms
00000000_001111_011,y,0,1.124578ms,696.236µs,2.865295ms,4.686109ms
0101010000000_000_1,y,0,1.187595ms,1.198414ms,5.01805ms,7.404059ms
0010011000_1111_000,y,0,1.162588ms,925.949µs,4.544122ms,6.632659ms
010101000_0010000_1,y,0,1.370826ms,1.169312ms,6.637234ms,9.177372ms
01010101111_011_000,y,0,1.391566ms,1.548006ms,11.005751ms,13.945323ms
0101000000_01000_11,y,0,1.214548ms,1.106472ms,5.069086ms,7.390106ms
01000000_00000_0111,y,0,1.139432ms,665.734µs,3.514349ms,5.319515ms
011011_010100_10000,y,0,1.370131ms,1.239925ms,7.918862ms,10.528918ms
0010000000_01000_11,y,0,1.128361ms,736.652µs,2.738237ms,4.60325ms
0111111011_001111_1,y,0,1.123085ms,829.958µs,2.962995ms,4.916038ms
0100001110000_000_1,y,0,1.204322ms,803.57µs,5.088101ms,7.095993ms
10101001000_0111_00,y,0,1.34057ms,1.00168ms,7.46329ms,9.80554ms
01000000000_111_000,y,0,1.089711ms,666.217µs,1.840168ms,3.596096ms
011000000_010111_00,y,0,1.220473ms,1.207922ms,6.001431ms,8.429826ms
010100100_1111_0100,y,0,1.34651ms,1.211768ms,6.353909ms,8.912187ms
011101111_0101111_1,y,0,1.218658ms,1.024737ms,4.704306ms,6.947701ms
01101000000_111_000,y,0,1.146376ms,830.435µs,3.488992ms,5.465803ms
0101000000_000100_1,y,0,1.189465ms,974.664µs,4.14058ms,6.304709ms
001000_010000_11111,y,0,1.127627ms,747.66µs,2.937372ms,4.812659ms
0001101000_001111_1,y,0,1.238207ms,972.763µs,7.606489ms,9.817459ms
0100100_001111_0111,y,0,1.2911ms,969.375µs,6.765055ms,9.02553ms
001111_100111_00100,y,0,1.247578ms,928.188µs,5.54027ms,7.716036ms
0001010000_01111_11,y,0,1.170645ms,760.975µs,2.776239ms,4.707859ms
0101000_110111_0100,y,0,1.322655ms,917.027µs,5.360816ms,7.600498ms
00100110111_011_000,y,0,1.327882ms,1.146831ms,7.624432ms,10.099145ms
01101011_01010100_1,y,0,1.708748ms,1.615868ms,11.532121ms,14.856737ms
10101011_00100_0111,y,0,1.401537ms,1.133749ms,6.685276ms,9.220562ms
110000_010000_01111,y,0,1.131879ms,877.691µs,4.240557ms,6.250127ms
