triad,polymorphism,backtracked,indicator_time,ac_time,search_time,total_time
0010000000_100000_000,y,0,1.320633ms,1.203753ms,4.311443ms,6.835829ms
000000000000_011011_1,y,0,1.349168ms,897.327µs,2.305436ms,4.551931ms
000010000_001111_0111,y,0,1.419707ms,1.086871ms,3.94107ms,6.447648ms
100100011000_01000_00,y,0,1.646971ms,1.324192ms,10.725036ms,13.696199ms
01000100_100000_01111,y,0,1.422749ms,1.060956ms,5.480224ms,7.963929ms
01110111111_110111_00,y,0,1.403125ms,916.569µs,4.487139ms,6.806833ms
011010111_0110000_000,y,0,1.625907ms,1.315439ms,8.923014ms,11.86436ms
011010000000_011011_1,y,0,1.541273ms,1.737192ms,8.899121ms,12.177586ms
100100000_0011111_000,y,0,1.443227ms,1.252867ms,5.639359ms,8.335453ms
0111001010100000_00_1,y,0,1.581264ms,1.655177ms,10.824914ms,14.061355ms
011011000101000_000_1,y,0,1.74264ms,1.4718ms,9.962276ms,13.176716ms
01010000000_100000_00,y,0,1.399843ms,1.23605ms,5.746758ms,8.382651ms
000000101000_01111_11,y,0,1.391013ms,1.040007ms,3.196947ms,5.627967ms
0100100010110000_00_1,y,0,1.653163ms,1.004667ms,5.67074ms,8.32857ms
0100000000000_1011_00,y,0,1.388861ms,1.026246ms,2.535604ms,4.950711ms
01001001111_00100_111,y,0,1.575726ms,1.325688ms,8.155323ms,11.056737ms
001100010100_0111_000,y,0,1.618169ms,1.272094ms,8.338678ms,11.228941ms
01011101111_011111_00,y,0,1.523026ms,1.155292ms,5.96448ms,8.642798ms
0101000_101111_001000,y,0,1.658227ms,1.234323ms,5.489266ms,8.381816ms
011101101000_000000_1,y,0,1.524713ms,1.180222ms,4.580021ms,7.284956ms
0101110000000_111_000,y,0,1.472118ms,1.603421ms,14.149086ms,17.224625ms
001110111_1010111_000,y,0,1.527017ms,1.32186ms,7.707446ms,10.556323ms
00111100111_01011_000,y,0,1.654054ms,1.365856ms,8.507169ms,11.527079ms
01000000_000100_10111,y,0,1.476131ms,838.045µs,3.810032ms,6.124208ms
000000000000_010111_1,y,0,1.361387ms,1.076817ms,2.510306ms,4.94851ms
010111111111011_000_1,y,0,1.395973ms,1.016109ms,2.983694ms,5.395776ms
01001100111_01000_111,y,0,1.590475ms,1.495005ms,11.296835ms,14.382315ms
0101000100000_0100_11,y,0,1.596191ms,1.2213ms,6.08128ms,8.898771ms
00101011000_00111_011,y,0,1.820697ms,1.812382ms,15.848046ms,19.481125ms
0101101111_01111_0000,y,0,1.611888ms,1.142735ms,5.990839ms,8.745462ms
010101101110000_000_1,y,0,1.623326ms,1.278992ms,9.791585ms,12.693903ms
010001001000_10000_00,y,0,1.525879ms,1.070695ms,5.448216ms,8.04479ms
011011011011_0100_111,y,0,1.706289ms,1.149354ms,6.296215ms,9.151858ms
10111011_000000_01111,y,0,1.403326ms,821.974µs,3.650595ms,5.875895ms
00101000000_00100_011,y,0,1.628954ms,1.458014ms,7.750963ms,10.837931ms
01100100_0101111_0100,y,0,1.741406ms,2.242632ms,17.729929ms,21.713967ms
010010000000_1111_000,y,0,1.358738ms,991.019µs,3.144705ms,5.494462ms
001100100_0010111_011,y,0,1.782563ms,2.117244ms,16.305479ms,20.205286ms
011000000100_01111_11,y,0,1.474662ms,995.379µs,4.272759ms,6.7428ms
001000110100100_000_1,y,0,1.692262ms,1.3515ms,9.174747ms,12.218509ms
011010011111_011000_1,y,0,1.625904ms,1.691701ms,12.402282ms,15.719887ms
0100000_1000000_01111,y,0,1.367624ms,1.07367ms,4.668571ms,7.109865ms
01110000000_01111_000,y,0,1.412933ms,1.291246ms,4.969021ms,7.6732ms
011100110110000_11_00,y,0,1.562705ms,1.593998ms,9.978212ms,13.134915ms
00100111_010111_01000,y,0,1.780431ms,1.436389ms,12.641272ms,15.858092ms
110111011_0010000_000,y,0,1.467955ms,741.447µs,3.201072ms,5.410474ms
01111101101011_111_00,y,0,1.581797ms,983.011µs,4.208217ms,6.773025ms
11111011000_010000_00,y,0,1.411914ms,878.188µs,3.3965ms,5.686602ms
0101111_101111_000000,y,0,1.409902ms,1.076195ms,4.027976ms,6.514073ms
00010100_1011000_0111,y,0,1.628027ms,1.021975ms,6.090417ms,8.740419ms
0010001111_01111_1011,y,0,1.492933ms,885.345µs,4.980165ms,7.358443ms
01001010000_00111_000,y,0,1.660782ms,1.762951ms,11.164151ms,14.587884ms
0100000_111111_011000,y,0,1.4149ms,1.195317ms,4.012431ms,6.622648ms
001010100_0010111_011,y,0,2.000073ms,1.826828ms,18.18014ms,22.007041ms
01010001000_011111_11,y,0,1.498801ms,1.066342ms,4.975224ms,7.540367ms
01010100_1000000_0111,y,0,1.578586ms,1.90531ms,11.140425ms,14.624321ms
1111111111_001000_000,y,0,1.321709ms,855.137µs,2.246486ms,4.423332ms
010010000000_000000_1,y,0,1.386277ms,960.349µs,3.724706ms,6.071332ms
010011110111_0000_011,y,0,1.560088ms,1.156395ms,5.926277ms,8.64276ms
0000010000_000000_011,y,0,1.386877ms,897.197µs,3.658498ms,5.942572ms
0000000_011011_011000,y,0,1.494856ms,1.240251ms,5.603262ms,8.338369ms
01011010101111_011_00,y,0,1.955724ms,1.836004ms,12.281916ms,16.073644ms
0100100010000_1111_00,y,0,1.453515ms,911.745µs,3.414303ms,5.779563ms
00110000100_0100100_1,y,0,1.641191ms,1.355872ms,7.83052ms,10.827583ms
001101111_10111_01000,y,0,1.651905ms,1.861525ms,18.233837ms,21.747267ms
00100100_0011000_1111,y,0,1.509033ms,1.101278ms,6.255916ms,8.866227ms
10101011_011011_00000,y,0,1.605189ms,1.850682ms,11.038081ms,14.493952ms
000110011000_010111_1,y,0,1.726884ms,1.290256ms,7.197389ms,10.214529ms
1111111_000100_010000,y,0,1.363221ms,885.652µs,3.215641ms,5.464514ms
01110000000_11111_000,y,0,1.355832ms,949.074µs,3.325578ms,5.630484ms
1011011011000_0111_00,y,0,1.673844ms,973.841µs,6.855991ms,9.503676ms
0100011111_010000_011,y,0,1.551592ms,1.734739ms,9.79931ms,13.085641ms
10100011000_011111_00,y,0,1.558516ms,1.302211ms,7.127249ms,9.987976ms
011100111_1011011_000,y,0,1.570272ms,1.22848ms,7.893386ms,10.692138ms
0100000_101011_011000,y,0,1.744904ms,1.619548ms,12.8382ms,16.202652ms
0011110110000_01000_1,y,0,1.546685ms,1.225149ms,7.639137ms,10.410971ms
01000000_0010111_0000,y,0,1.523636ms,1.485673ms,7.220513ms,10.229822ms
01010110000_010000_00,y,0,1.633192ms,1.831423ms,15.006967ms,18.471582ms
010000000000_0000_011,y,0,1.391657ms,1.073743ms,3.701396ms,6.166796ms
0010100_0101000_01011,y,0,2.175473ms,1.516356ms,16.311072ms,20.002901ms
00111111_01100111_000,y,0,1.468977ms,1.335866ms,6.984538ms,9.789381ms
011111011_0100000_111,y,0,1.403959ms,802.797µs,3.487585ms,5.694341ms
0111001011011_0000_11,y,0,1.593213ms,1.299003ms,7.776711ms,10.668927ms
000101011000_010111_1,y,0,1.738916ms,1.264ms,7.467984ms,10.4709ms
011000110000000_000_1,y,0,1.448005ms,1.262509ms,5.56592ms,8.276434ms
0010010011000_111_000,y,0,1.552754ms,1.117879ms,6.867613ms,9.538246ms
0101100000_111111_000,y,0,1.411385ms,1.244876ms,4.208183ms,6.864444ms
010100001000_01011_00,y,0,1.703855ms,1.48304ms,10.337454ms,13.524349ms
0100000000_00111111_1,y,0,1.358327ms,1.165213ms,3.22921ms,5.75275ms
0111111_1011011_00100,y,0,1.531627ms,1.128605ms,4.33627ms,6.996502ms
10000000000_01111_000,y,0,1.344259ms,882.707µs,2.77889ms,5.005856ms
0100000010100_1011_00,y,0,1.579343ms,1.009641ms,4.063595ms,6.652579ms
00010100_011000_01111,y,0,1.598804ms,1.189332ms,6.137462ms,8.925598ms
011001000000_11111_00,y,0,1.379773ms,1.202848ms,4.014662ms,6.597283ms
0011000_0010000_10111,y,0,1.472603ms,1.041866ms,5.526423ms,8.040892ms
011011011_101000_0100,y,0,1.842288ms,1.259721ms,9.91256ms,13.014569ms
0110100000_1011000_00,y,0,1.513945ms,1.62337ms,9.706649ms,12.843964ms
0101010000000_1011_00,y,0,1.621778ms,1.706146ms,6.369133ms,9.697057ms
0101101000100_1111_00,y,0,1.662899ms,1.458665ms,6.938285ms,10.059849ms
10000011000_011111_00,y,0,1.451629ms,957.219µs,3.755222ms,6.16407ms
0010010111_01000_1011,y,0,1.794986ms,1.154532ms,7.888529ms,10.838047ms
00010000_1011111_0111,y,0,1.432ms,800.569µs,3.001755ms,5.234324ms
0100000_010111_100111,y,0,1.540811ms,1.645844ms,9.426123ms,12.612778ms
0100000000000_0111_00,y,0,1.367137ms,1.189154ms,3.266766ms,5.823057ms
100100110000_01111_00,y,0,1.505199ms,1.547961ms,8.505194ms,11.558354ms
01010011000_001000_11,y,0,1.635701ms,1.472872ms,10.456091ms,13.564664ms
01000100_011111_10111,y,0,1.498351ms,877.826µs,4.405692ms,6.781869ms
0111101111011_00000_1,y,0,1.394283ms,820.633µs,2.4263ms,4.641216ms
0010010000_001000_011,y,0,1.669258ms,1.513914ms,6.478904ms,9.662076ms
0001111_011111_010000,y,0,1.430619ms,1.074129ms,5.921452ms,8.4262ms
0101010011000_0100_11,y,0,1.789033ms,2.302911ms,18.09899ms,22.190934ms
0100100000_100111_000,y,0,1.502182ms,1.296385ms,5.572149ms,8.370716ms
0101000100_01000_1111,y,0,1.546663ms,1.36739ms,6.79569ms,9.709743ms
010110000110000_11_00,y,0,1.574767ms,1.322859ms,6.781431ms,9.679057ms
010001000000_0000_011,y,0,1.45892ms,1.18815ms,4.6771ms,7.32417ms
00110110000_0010000_1,y,0,1.525994ms,1.363883ms,7.822528ms,10.712405ms
0001000_0100000_01111,y,0,1.437797ms,1.158492ms,4.871658ms,7.467947ms
0100000000000_011_000,y,0,1.363213ms,1.037779ms,3.490473ms,5.891465ms
011010111011_0000_111,y,0,1.476489ms,1.36785ms,5.202728ms,8.047067ms
010110000_011000_1011,y,0,1.664517ms,1.785492ms,12.402714ms,15.852723ms
010001010000_0111_000,y,0,1.586437ms,1.237438ms,6.203643ms,9.027518ms
00110101000_001000_11,y,0,1.655602ms,1.66832ms,10.526677ms,13.850599ms
010000100_01011000_11,y,0,1.577749ms,1.283678ms,7.246155ms,10.107582ms
11011000_0011111_0000,y,0,1.397655ms,1.12154ms,5.05031ms,7.569505ms
10111011_010000_00100,y,0,1.591332ms,785.35µs,4.206489ms,6.583171ms
000010000_101111_0111,y,0,1.41059ms,920.44µs,2.994041ms,5.325071ms
01110000000_0011111_1,y,0,1.444562ms,1.114494ms,5.069975ms,7.629031ms
010000100_001010000_1,y,0,1.607865ms,1.041581ms,6.440997ms,9.090443ms
001011000_001101000_1,y,0,1.720635ms,1.825423ms,15.115644ms,18.661702ms
001011000_001111_0111,y,0,1.604607ms,1.639761ms,10.965326ms,14.209694ms
0101000_1010000_01111,y,0,1.651263ms,1.378213ms,9.580599ms,12.610075ms
0010101111111_011_000,y,0,1.573967ms,1.345858ms,6.974742ms,9.894567ms
0100111_011111_101000,y,0,1.603827ms,1.377688ms,9.496873ms,12.478388ms
010100000000_001111_1,y,0,1.426908ms,1.332335ms,5.09683ms,7.856073ms
01101011_010100_10000,y,0,1.8718ms,1.480445ms,12.548171ms,15.900416ms
11011111011_01111_000,y,0,1.429235ms,903.646µs,3.201653ms,5.534534ms
1100000_0100000_00100,y,0,1.390851ms,1.097512ms,5.81184ms,8.300203ms
01111011011_00000_111,y,0,1.439304ms,941.491µs,3.4301ms,5.810895ms
011010000000_010111_1,y,0,1.59279ms,1.178083ms,7.88264ms,10.653513ms
010001000001000_11_00,y,0,1.508387ms,827.637µs,2.924078ms,5.260102ms
0110000_101011_010100,y,0,2.031673ms,1.685927ms,16.404663ms,20.122263ms
0110110101011_0100_11,y,0,1.931504ms,1.415803ms,10.653715ms,14.001022ms
0100110000_0110000_00,y,0,1.539537ms,1.822415ms,12.525525ms,15.887477ms
001100100_0101111_011,y,0,1.757536ms,1.921269ms,11.489911ms,15.168716ms
0111111_110111_010100,y,0,1.538888ms,707.993µs,1.99198ms,4.238861ms
011011110100000_11_00,y,0,1.518872ms,1.617907ms,14.479662ms,17.616441ms
000000000000_001111_1,y,0,1.324313ms,735.38µs,2.075733ms,4.135426ms
100110100000_01111_00,y,0,1.56163ms,1.616864ms,8.202487ms,11.380981ms
1011111_010111_000000,y,0,1.417473ms,934.451µs,3.663633ms,6.015557ms
11010000000_01111_000,y,0,1.41559ms,1.021301ms,4.625219ms,7.06211ms
01101000_000000_01111,y,0,1.475434ms,1.127564ms,5.509021ms,8.112019ms
01111011_1101011_0100,y,0,1.682864ms,1.036273ms,6.932337ms,9.651474ms
001101101110000_000_1,y,0,1.527205ms,1.305304ms,7.803298ms,10.635807ms
0100100100000_111_000,y,0,1.484446ms,854.38µs,4.142953ms,6.481779ms
010001001000_00100_11,y,0,1.629851ms,956.438µs,4.934032ms,7.520321ms
01000000_0010100_0111,y,0,1.652932ms,1.395283ms,6.872263ms,9.920478ms
111111011_0100000_000,y,0,1.380436ms,712.628µs,2.597245ms,4.690309ms
00111101011_01011_000,y,0,1.694438ms,1.170594ms,7.522266ms,10.387298ms
010011010010000_11_00,y,0,1.713853ms,1.415421ms,10.836714ms,13.965988ms
00110000100_0010100_1,y,0,1.644863ms,1.397282ms,9.045834ms,12.087979ms
10111011_0010100_0111,y,0,1.703002ms,922.775µs,4.964511ms,7.590288ms
010111001000_010100_1,y,0,1.845868ms,1.842516ms,14.963233ms,18.651617ms
01000000000_00000_011,y,0,1.387957ms,1.213295ms,3.902104ms,6.503356ms
00000010100_00111_011,y,0,1.507728ms,1.00374ms,4.906899ms,7.418367ms
011001000_01110000_00,y,0,1.520025ms,1.734047ms,11.64881ms,14.902882ms
1011111_0101000_01111,y,0,1.471141ms,4.328µs,3.317µs,1.478786ms
1000001001000_0111_00,y,0,1.471572ms,763.589µs,3.60062ms,5.835781ms
01100000000_001000_11,y,0,1.391708ms,1.152281ms,3.920604ms,6.464593ms
01001111_01010111_000,y,0,1.650361ms,1.69741ms,14.831671ms,18.179442ms
01000101111_00000_011,y,0,1.566262ms,1.558183ms,7.502819ms,10.627264ms
01010000000_1011_0000,y,0,1.519835ms,2.331228ms,16.412786ms,20.263849ms
11001100000_011111_00,y,0,1.43008ms,1.067413ms,6.108154ms,8.605647ms
00101001010000_0000_1,y,0,1.626731ms,1.441454ms,7.376816ms,10.445001ms
00011111_00000100_011,y,0,1.442262ms,1.053551ms,4.397634ms,6.893447ms
0101001000000_0000_11,y,0,1.469817ms,1.250581ms,4.877784ms,7.598182ms
010101000000_011011_1,y,0,1.7454ms,1.535373ms,9.155066ms,12.435839ms
110000000_0011111_000,y,0,1.386ms,1.15961ms,4.438272ms,6.983882ms
011110111011_0100_111,y,0,1.526542ms,823.353µs,4.317061ms,6.666956ms
0110010000100_0100_11,y,0,1.572469ms,1.434659ms,7.09342ms,10.100548ms
0101111_000100_100000,y,0,1.44476ms,1.128461ms,5.47209ms,8.045311ms
001100010100_1111_000,y,0,1.531827ms,1.248899ms,6.036902ms,8.817628ms
01110000001000_111_00,y,0,1.398222ms,912.491µs,3.612261ms,5.922974ms
010001110111_1011_000,y,0,1.596289ms,1.240193ms,7.72278ms,10.559262ms
0111111_101011_001000,y,0,1.512113ms,1.014557ms,4.634108ms,7.160778ms
011101110000_000000_1,y,0,1.393821ms,872.766µs,3.854927ms,6.121514ms
01100111100111_111_00,y,0,1.565209ms,1.268387ms,6.324849ms,9.158445ms
01110111111_101111_00,y,0,1.415051ms,1.006628ms,3.924415ms,6.346094ms
011100111_0111011_000,y,0,1.552842ms,1.076351ms,7.092983ms,9.722176ms
011000000000_01111_00,y,0,1.379937ms,1.253289ms,4.025216ms,6.658442ms
00111111_11100111_000,y,0,1.428925ms,831.42µs,4.17824ms,6.438585ms
010000010100000_11_00,y,0,1.475155ms,886.131µs,3.425857ms,5.787143ms
01010100_1010000_0111,y,0,1.817929ms,1.910504ms,14.237209ms,17.965642ms
01000000_000100_01111,y,0,1.468198ms,1.086265ms,4.649716ms,7.204179ms
0010001010000_011_000,y,0,1.657034ms,892.332µs,5.036887ms,7.586253ms
1010001111_00000_0111,y,0,1.463176ms,1.206877ms,6.390282ms,9.060335ms
101110111_01010111_00,y,0,1.682605ms,1.107767ms,6.384961ms,9.175333ms
01000000_001111_10000,y,0,1.397731ms,1.405036ms,5.544055ms,8.346822ms
1100000_0100000_01111,y,0,1.439797ms,1.307269ms,9.501467ms,12.248533ms
0100001011000_011_000,y,0,1.64914ms,1.06625ms,7.504785ms,10.220175ms
0110000000_011111_111,y,0,1.383691ms,1.043814ms,3.93983ms,6.367335ms
0101110111_000000_011,y,0,1.53291ms,980.871µs,4.802003ms,7.315784ms
0111111_0110000_00100,y,0,1.490395ms,1.18191ms,5.523074ms,8.195379ms
11001000_0110111_0100,y,0,1.633564ms,1.233749ms,9.815016ms,12.682329ms
10000000_0111111_0100,y,0,1.372667ms,1.124203ms,4.009258ms,6.506128ms
00100111_010111_00111,y,0,1.673437ms,1.531569ms,11.907147ms,15.112153ms
0101111_101111_010000,y,0,1.563737ms,1.174972ms,6.961709ms,9.700418ms
0100000000000_1111_00,y,0,1.339361ms,897.404µs,1.99088ms,4.227645ms
01111101011000_111_00,y,0,1.559359ms,955.819µs,5.83651ms,8.351688ms
011101011_10010000_00,y,0,1.611328ms,1.050162ms,6.115339ms,8.776829ms
01011000100_010000_00,y,0,1.722075ms,1.647192ms,12.287197ms,15.656464ms
00010100_1011011_0111,y,0,1.664116ms,1.025383ms,5.226351ms,7.91585ms
11101011_011111_00100,y,0,1.537186ms,1.066018ms,5.099509ms,7.702713ms
011100011000000_11_00,y,0,1.527129ms,1.750537ms,10.660773ms,13.938439ms
010110111_1011000_000,y,0,1.652403ms,1.495193ms,9.458916ms,12.606512ms
010010000000_010000_1,y,0,1.490714ms,1.351787ms,4.859908ms,7.702409ms
0101000100000_1011_00,y,0,1.673493ms,1.301678ms,4.616534ms,7.591705ms
011111011_0010000_000,y,0,1.46265ms,1.04739ms,3.609092ms,6.119132ms
001011100111_0111_000,y,0,1.62507ms,1.253251ms,9.433718ms,12.312039ms
0100000_110111_001000,y,0,1.434948ms,29.147µs,11.943µs,1.476038ms
0100000000000_111_000,y,0,1.356259ms,1.001053ms,2.131642ms,4.488954ms
00101000000_00100_111,y,0,1.44316ms,1.328927ms,6.17137ms,8.943457ms
01101111011_0111_0100,y,0,1.675909ms,1.292157ms,6.378991ms,9.347057ms
0011110110000_00100_1,y,0,1.53696ms,1.120803ms,6.770796ms,9.428559ms
001100100_0011111_011,y,0,1.642278ms,1.668584ms,10.64169ms,13.952552ms
1101100000_010000_000,y,0,1.417457ms,924.367µs,4.940991ms,7.282815ms
00010010000_0110111_1,y,0,1.561695ms,843.3µs,3.377365ms,5.78236ms
0100000_111111_000100,y,0,1.359395ms,658ns,77ns,1.36013ms
010000000_0100111_111,y,0,1.435507ms,1.322381ms,5.091252ms,7.84914ms
0111011011000_0000_11,y,0,1.55214ms,976.871µs,5.403947ms,7.932958ms
0111111_001111_000000,y,0,1.346121ms,869.792µs,3.436915ms,5.652828ms
010100110000000_000_1,y,0,1.489088ms,1.533076ms,7.217131ms,10.239295ms
01101001000_1011_0100,y,0,1.84645ms,1.784637ms,12.642881ms,16.273968ms
01001000100_011111_00,y,0,1.621478ms,1.009335ms,5.007637ms,7.63845ms
01010000_001111_00100,y,0,1.681105ms,1.601534ms,10.655954ms,13.938593ms
101100011000_0111_000,y,0,1.559593ms,1.581819ms,9.89493ms,13.036342ms
101100000000_01111_00,y,0,1.404014ms,1.175879ms,4.456393ms,7.036286ms
001010100_0101111_011,y,0,1.997831ms,1.375171ms,10.353062ms,13.726064ms
01100000100100_000_11,y,0,1.490037ms,1.022444ms,3.896054ms,6.408535ms
0110000_011011_000000,y,0,1.48925ms,1.314391ms,5.789399ms,8.59304ms
010101000100000_11_00,y,0,1.583855ms,1.111376ms,5.88838ms,8.583611ms
011011011011_1011_000,y,0,1.694879ms,1.170944ms,6.180902ms,9.046725ms
00100111_1011000_0111,y,0,1.691489ms,1.097924ms,7.899325ms,10.688738ms
010000100_11011000_00,y,0,1.512682ms,896.715µs,3.990369ms,6.399766ms
01100000000_000100_11,y,0,1.401907ms,1.111118ms,3.798265ms,6.31129ms
10011011_0100000_0000,y,0,1.510233ms,1.185515ms,6.079971ms,8.775719ms
001111000101000_000_1,y,0,1.513535ms,1.360054ms,9.522878ms,12.396467ms
01111011011_01000_111,y,0,1.548301ms,766.762µs,4.52345ms,6.838513ms
0000000_011011_101011,y,0,1.56719ms,1.297687ms,6.837446ms,9.702323ms
0110100111111_111_000,y,0,1.463478ms,1.274081ms,6.877619ms,9.615178ms
0000010000_000000_111,y,0,1.304865ms,1.021954ms,2.866912ms,5.193731ms
0011000_0010000_01111,y,0,1.497204ms,1.234694ms,6.919539ms,9.651437ms
110000000_0111111_000,y,0,1.358767ms,866.224µs,3.328566ms,5.553557ms
01011010101111_111_00,y,0,1.669017ms,1.398764ms,9.111607ms,12.179388ms
0101000100_00100_1011,y,0,1.828307ms,1.076016ms,6.754159ms,9.658482ms
0010100010000_0000_11,y,0,1.444908ms,1.219362ms,4.861431ms,7.525701ms
011101101110000_000_1,y,0,1.525462ms,1.010031ms,4.391126ms,6.926619ms
010000000000_0000_111,y,0,1.32576ms,961.431µs,2.287256ms,4.574447ms
10100000_000100_01111,y,0,1.470826ms,1.056711ms,5.122877ms,7.650414ms
01000100_110000_01111,y,0,1.491001ms,973.788µs,5.362882ms,7.827671ms
011010111_1011000_000,y,0,1.574329ms,1.490919ms,10.719768ms,13.785016ms
00100100_1011000_0111,y,0,1.663831ms,1.066981ms,5.789503ms,8.520315ms
001010000000_0000_011,y,0,1.4883ms,1.115212ms,5.054604ms,7.658116ms
01010111_000000_10111,y,0,1.544062ms,1.332938ms,5.70248ms,8.57948ms
0100011111_010000_111,y,0,1.484097ms,1.013898ms,6.083955ms,8.58195ms
011101101000_010000_1,y,0,1.670172ms,1.084581ms,5.863259ms,8.618012ms
010100001000_11011_00,y,0,1.566769ms,980.025µs,4.195677ms,6.742471ms
011100101000_10111_00,y,0,1.624326ms,1.685853ms,11.124455ms,14.434634ms
001111111111011_000_1,y,0,1.373526ms,1.020149ms,2.536824ms,4.930499ms
00000000000_011111_11,y,0,1.327544ms,690.774µs,1.775343ms,3.793661ms
0100000000_01111111_1,y,0,1.340898ms,841.033µs,2.520136ms,4.702067ms
0011011000100_01000_1,y,0,1.687362ms,1.726034ms,12.199989ms,15.613385ms
01000000_0010100_1111,y,0,1.462928ms,860.735µs,4.783339ms,7.107002ms
01010011000_011000_00,y,0,1.679664ms,2.09847ms,18.511851ms,22.289985ms
0101001000000_0100_11,y,0,1.621929ms,1.294921ms,6.966161ms,9.883011ms
0101111_0011011_00100,y,0,1.739258ms,1.501613ms,11.395003ms,14.635874ms
011000000100_11111_00,y,0,1.383941ms,880.623µs,3.044554ms,5.309118ms
00100000_0011111_0000,y,0,1.406288ms,1.205371ms,5.186039ms,7.797698ms
01111011_01101000_111,y,0,1.52332ms,1.169892ms,6.996853ms,9.690065ms
01010001000_111111_00,y,0,1.458399ms,1.119719ms,3.890844ms,6.468962ms
0010000000_010000_000,y,0,1.432719ms,1.130084ms,5.432214ms,7.995017ms
000010000_011111_1011,y,0,1.413468ms,814.714µs,3.021627ms,5.249809ms
