triad,polymorphism,backtracked,indicator_time,ac_time,search_time,total_time
110111_01000_00,y,0,4.104393ms,33.956932ms,22.328720906s,22.366782231s
00110111_0000_1,y,0,3.767623ms,29.857776ms,22.077349355s,22.110974754s
10111_0111_0100,y,0,3.843729ms,25.88635ms,19.536120871s,19.56585095s
0111111_00100_1,y,0,3.804601ms,32.815079ms,20.950614328s,20.987234008s
101111_01000_00,y,0,4.275042ms,34.276602ms,20.516955446s,20.55550709s
0111011_0100_11,y,0,3.94919ms,26.205451ms,20.205149459s,20.2353041s
011111_000100_1,y,0,4.135116ms,34.353041ms,21.693983411s,21.732471568s
01100100_0111_1,y,0,3.96281ms,24.129888ms,21.154997224s,21.183089922s
011011_001000_1,y,0,3.887541ms,27.359846ms,19.509244107s,19.540491494s
0101111_00000_1,y,0,3.772793ms,31.861982ms,20.46105772s,20.496692495s
101011_01111_00,y,0,3.911776ms,26.08971ms,19.918896609s,19.948898095s
011011_010100_1,y,0,3.853647ms,21.3135ms,17.779413659s,17.804580806s
01011111_000_11,y,0,3.938933ms,32.061919ms,21.588652264s,21.624653116s
0011111_0000_11,y,0,3.978748ms,34.996021ms,24.073027128s,24.112001897s
00100100_000_11,y,0,4.009851ms,29.420697ms,20.752930642s,20.78636119s
01000100_0111_1,y,0,3.69138ms,26.015264ms,19.143266547s,19.172973191s
011001000_11_00,y,0,3.754499ms,26.789166ms,20.677902048s,20.708445713s
001110111_000_1,y,0,3.789827ms,29.240056ms,21.249877851s,21.282907734s
011111_010100_1,y,0,3.708186ms,25.060086ms,18.794395074s,18.823163346s
0111111011_00_1,y,0,3.807842ms,31.607355ms,21.588731261s,21.624146458s
011111_1011_000,y,0,3.748993ms,31.237912ms,20.368909461s,20.403896366s
011100111_000_1,y,0,4.131939ms,29.503799ms,22.47529708s,22.508932818s
01111011_0100_1,y,0,3.679676ms,25.951253ms,19.220937813s,19.250568742s
001000_01111_11,y,0,3.897084ms,33.033518ms,20.908394875s,20.945325477s
011100111_11_00,y,0,3.944738ms,27.846093ms,22.570187803s,22.601978634s
0101111_01000_1,y,0,3.639026ms,25.241225ms,18.418425901s,18.447306152s
0111011_1011_00,y,0,3.833943ms,26.227168ms,19.266751852s,19.296812963s
0110100111_00_1,y,0,3.999083ms,24.16145ms,20.317048047s,20.34520858s
01001000_111_00,y,0,3.916839ms,30.687219ms,19.99825704s,20.032861098s
01011111_011_00,y,0,3.940307ms,24.874587ms,18.204826712s,18.233641606s
00001000_0111_1,y,0,4.14359ms,35.375004ms,20.656482698s,20.696001292s
011111_00000_11,y,0,4.260738ms,39.20231ms,24.380250236s,24.423713284s
011000_01000_00,y,0,4.246733ms,23.917398ms,19.557949433s,19.586113564s
00100111_0111_1,y,0,4.025105ms,28.266162ms,21.884268764s,21.916560031s
01001000_011_00,y,0,4.301973ms,23.466842ms,17.917693681s,17.945462496s
010110111_11_00,y,0,4.049996ms,26.312559ms,18.575073825s,18.60543638s
0010100_01000_1,y,0,3.84303ms,23.349889ms,17.176111138s,17.203304057s
010111_000000_1,y,0,3.975273ms,33.031061ms,19.613519984s,19.650526318s
010110111_000_1,y,0,3.992752ms,27.515452ms,17.545566499s,17.577074703s
011011_011000_1,y,0,3.731509ms,22.188764ms,18.18993798s,18.215858253s
010000000_11_00,y,0,401.710612131s,32.561932ms,19.547145165s,421.290319228s
00000_0111_1011,y,0,7.328813ms,28.867906ms,18.756946114s,18.793142833s
