triad,polymorphism,backtracked,indicator_time,ac_time,search_time,total_time
111011_00100_01000,y,0,6.75697ms,84.705286ms,97.786431257s,97.877893513s
001001000_1111_000,y,0,6.726859ms,104.6286ms,102.103787282s,102.215142741s
101011_000100_0111,y,0,6.520316ms,79.000199ms,94.417689387s,94.503209902s
010110000_10111_00,y,0,6.513429ms,88.529515ms,99.365578056s,99.460621s
011010111_10000_00,y,0,6.661264ms,82.532029ms,97.655523653s,97.744716946s
01110111_1011_0100,y,0,6.52152ms,79.395369ms,93.957234071s,94.04315096s
00110101000_0111_1,y,0,6.47786ms,69.639145ms,95.463207858s,95.539324863s
010110000000_11_00,y,0,6.889998ms,95.808473ms,106.5298653s,106.632563771s
0110110111_111_000,y,0,6.557817ms,97.219558ms,99.50188552s,99.605662895s
001111_10111_01000,y,0,6.211645ms,91.478158ms,101.691091902s,101.788781705s
0100011010000_00_1,y,0,6.661806ms,76.325959ms,100.996174494s,101.079162259s
0100000_110111_000,y,0,6.448324ms,103.887595ms,102.175883347s,102.286219266s
00100000_0011111_1,y,0,6.638858ms,106.677691ms,108.261390444s,108.374706993s
011100000_10111_00,y,0,6.496003ms,92.445668ms,109.438893351s,109.537835022s
01110000_0000100_1,y,0,7.218114ms,95.608402ms,111.720017043s,111.822843559s
011000_01111_10111,y,0,6.701009ms,80.054635ms,106.949964573s,107.036720217s
00000000_0111_1011,y,0,6.679024ms,108.515119ms,108.580702873s,108.695897016s
10000000_01111_000,y,0,6.58351ms,109.793182ms,113.583226681s,113.699603373s
01100111_1011_0000,y,0,6.409158ms,83.553217ms,103.38510054s,103.475062915s
00110000_0110000_1,y,0,6.641492ms,80.569733ms,112.047929877s,112.135141102s
011001100000_11_00,y,0,6.442592ms,86.201257ms,111.447091475s,111.539735324s
001101101111_000_1,y,0,6.88438ms,94.136613ms,101.744740267s,101.84576126s
01010110111_011_00,y,0,6.855309ms,65.157188ms,85.05634633s,85.128358827s
011101101011_11_00,y,0,6.778702ms,81.770335ms,94.501936049s,94.590485086s
010100_011000_1111,y,0,6.995361ms,81.921823ms,98.713308158s,98.802225342s
01000100_0111_1000,y,0,6.714591ms,83.819035ms,99.449997794s,99.54053142s
01010100_0111_1000,y,0,6.522089ms,67.076415ms,90.05745715s,90.131055654s
0010100_0011000_11,y,0,7.093777ms,77.187598ms,101.722703959s,101.806985334s
0011000100_01000_1,y,0,6.638807ms,78.014024ms,101.788714588s,101.873367419s
011010000_11111_00,y,0,6.835112ms,95.252341ms,108.513762741s,108.615850194s
010111001111_000_1,y,0,6.618191ms,86.310786ms,102.997202925s,103.090131902s
00100101000_0000_1,y,0,6.508598ms,86.702527ms,97.475578006s,97.568789131s
010010110000_000_1,y,0,6.544941ms,76.200844ms,103.025989268s,103.108735053s
0100001000_0000_11,y,0,6.782547ms,102.156055ms,106.513356387s,106.622294989s
0111000110000_00_1,y,0,7.010374ms,82.97929ms,113.107824517s,113.197814181s
1010000_01111_0100,y,0,6.522056ms,81.056353ms,101.248467846s,101.336046255s
0100001110000_00_1,y,0,6.957457ms,85.784695ms,112.357996354s,112.450738506s
0100011001000_00_1,y,0,6.834039ms,81.71193ms,101.104228898s,101.192774867s
010100110000_000_1,y,0,6.504664ms,77.006927ms,101.070346122s,101.153857713s
0100110000000_00_1,y,0,6.781253ms,91.710445ms,109.398739745s,109.497231443s
010100111111_000_1,y,0,7.143807ms,93.478831ms,107.481350484s,107.581973122s
11011011_01111_000,y,0,6.682218ms,93.278979ms,101.713235703s,101.8131969s
00101100000_000_11,y,0,6.760392ms,89.686029ms,112.028002835s,112.124449256s
01000000000_000_11,y,0,6.883974ms,118.062314ms,113.39799579s,113.522942078s
0110011100111_00_1,y,0,6.692157ms,75.172807ms,108.509368802s,108.591233766s
010101000_010100_1,y,0,6.76189ms,61.222139ms,82.500696964s,82.568680993s
001000000_0000_011,y,0,7.619333ms,97.558004ms,106.911039355s,107.016216692s
1001000_00100_0111,y,0,6.528794ms,82.295061ms,98.44729485s,98.536118705s
0100001101111_00_1,y,0,6.825358ms,89.450099ms,106.96670068s,107.062976137s
0111010010000_00_1,y,0,7.172778ms,78.469622ms,103.258183523s,103.343825923s
10001000_0111_0100,y,0,6.999623ms,86.195937ms,99.756772676s,99.849968236s
01011000_01111_000,y,0,7.204322ms,82.937986ms,97.93690573s,98.027048038s
01000100_10111_000,y,0,6.817533ms,90.045117ms,97.258902845s,97.355765495s
0010000_001111_000,y,0,7.418129ms,90.01462ms,110.830903123s,110.928335872s
101111_010111_0100,y,0,6.636241ms,77.97105ms,95.303507887s,95.388115178s
0001000_10111_0000,y,0,6.574669ms,101.050668ms,103.735710289s,103.843335626s
00110111_1011_0000,y,0,7.139056ms,90.14518ms,103.840172464s,103.9374567s
001001001111_000_1,y,0,6.837527ms,85.97791ms,106.129368215s,106.222183652s
01100101000_111_00,y,0,6.726869ms,82.689008ms,98.766350508s,98.855766385s
101111_001000_0111,y,0,6.845396ms,98.196476ms,99.787008832s,99.892050704s
011011_011000_0100,y,0,6.89873ms,67.361747ms,92.628725702s,92.702986179s
001111_001000_1011,y,0,7.074724ms,88.0242ms,103.79324418s,103.888343104s
0100110110111_00_1,y,0,7.197185ms,72.61467ms,97.099950011s,97.179761866s
0111011011_111_000,y,0,6.975064ms,95.007716ms,101.182412638s,101.284395418s
000010000_01111_11,y,0,6.534964ms,110.727871ms,106.955714924s,107.072977759s
0010111011_01000_1,y,0,7.636626ms,77.381658ms,102.035711111s,102.120729395s
01100000_0111_1011,y,0,6.781616ms,80.554066ms,107.334986437s,107.422322119s
01100000_0100000_1,y,0,7.044668ms,91.105296ms,109.245596019s,109.343745983s
000000000_01111_11,y,0,7.513473ms,122.100955ms,117.202164435s,117.331778863s
01010010100_0100_1,y,0,6.878175ms,58.988595ms,85.220096465s,85.285963235s
011111100111_000_1,y,0,6.761452ms,99.918375ms,115.623316051s,115.729995878s
01010101111_011_00,y,0,7.337857ms,66.584713ms,86.167444508s,86.241367078s
0111011_0101000_11,y,0,6.87586ms,79.880721ms,92.749239289s,92.83599587s
010100110000_11_00,y,0,7.218839ms,80.122909ms,101.856081271s,101.943423019s
0010100_010111_011,y,0,7.004228ms,66.27891ms,87.685566342s,87.75884948s
01100100_0111_0100,y,0,7.674322ms,68.487718ms,92.557221616s,92.633383656s
0010001000_111_000,y,0,7.20327ms,105.428136ms,102.969470923s,103.082102329s
001000100_011111_1,y,0,7.079108ms,101.026743ms,99.839551522s,99.947657373s
010110111_01000_00,y,0,7.48599ms,74.328211ms,90.001294848s,90.083109049s
0110101110000_00_1,y,0,6.863773ms,82.113569ms,101.043063427s,101.132040769s
00100100000_000_11,y,0,6.869372ms,109.042024ms,102.803996929s,102.919908325s
0010100_010000_011,y,0,7.386839ms,69.538207ms,90.998731749s,91.075656795s
0011000_010000_111,y,0,7.018222ms,92.573222ms,110.007810855s,110.107402299s
0100111_0101000_11,y,0,7.101977ms,77.014855ms,95.255979324s,95.340096156s
0111011_1011011_00,y,0,6.783407ms,78.705222ms,96.084438242s,96.169926871s
011111_101111_0000,y,0,7.149871ms,109.694218ms,107.206315695s,107.323159784s
00100000100_0000_1,y,0,7.051152ms,99.670234ms,106.829799558s,106.936520944s
0100001100000_00_1,y,0,7.086036ms,95.090286ms,111.547172649s,111.649348971s
0111101100000_00_1,y,0,6.964848ms,94.000491ms,110.773541731s,110.87450707s
0100010001111_00_1,y,0,6.880924ms,90.502053ms,110.202476778s,110.299859755s
0100000_00111_0000,y,0,7.365288ms,82.924659ms,112.226140824s,112.316430771s
0000000_00111_0111,y,0,7.233423ms,103.90722ms,109.660285169s,109.771425812s
0001111111_0000_11,y,0,7.312666ms,106.786397ms,123.992237782s,124.106336845s
0100100100_011_000,y,0,7.203243ms,72.358309ms,91.275365737s,91.354927289s
01010000_101011_00,y,0,6.909ms,77.245357ms,91.549183099s,91.633337456s
0111111011011_00_1,y,0,6.971006ms,99.392127ms,103.675042165s,103.781405298s
00011001000_0111_1,y,0,6.898762ms,87.6468ms,105.135377759s,105.229923321s
0111100111_00000_1,y,0,7.120488ms,102.942987ms,115.420594992s,115.530658467s
0101111011_111_000,y,0,7.437049ms,94.37373ms,102.388178375s,102.489989154s
0101111111_1011_00,y,0,7.142551ms,94.174318ms,102.925201996s,103.026518865s
00000100_00111_011,y,0,7.157219ms,88.374569ms,105.400266186s,105.495797974s
0101000_01111_1000,y,0,6.978437ms,81.601032ms,99.170411996s,99.258991465s
101111_01111_00100,y,0,6.954021ms,93.503929ms,103.169185574s,103.269643524s
0110000100_111_000,y,0,7.241426ms,97.409083ms,108.865157599s,108.969808108s
001000100000_000_1,y,0,6.869128ms,106.508007ms,104.572037428s,104.685414563s
011010000_00100_11,y,0,6.973199ms,81.298799ms,102.66104027s,102.749312268s
0100010110000_00_1,y,0,6.712075ms,79.455313ms,102.852040563s,102.938207951s
01110100000_111_00,y,0,7.264836ms,88.479263ms,112.19591728s,112.291661379s
0100111_000100_011,y,0,7.092056ms,75.548496ms,96.613392853s,96.696033405s
010000110000_000_1,y,0,7.128267ms,89.594417ms,112.132395053s,112.229117737s
0011011011_00000_1,y,0,7.474802ms,92.766371ms,103.964670489s,104.064911662s
010101111_11011_00,y,0,6.949314ms,80.900348ms,100.462856429s,100.550706091s
01001000000_011_00,y,0,7.10984ms,87.513126ms,99.109756408s,99.204379374s
0010000_11111_0000,y,0,6.976062ms,116.542539ms,112.68068423s,112.804202831s
01011100000_111_00,y,0,7.000369ms,90.010813ms,110.920347688s,111.01735887s
0100000000_011_000,y,0,7.663061ms,97.943681ms,108.023086142s,108.128692884s
110110111_01000_00,y,0,7.133605ms,94.74211ms,96.865267866s,96.967143581s
01011011_00000_011,y,0,7.308717ms,82.451001ms,94.685658887s,94.775418605s
011101010000_000_1,y,0,7.239572ms,77.089357ms,103.850492646s,103.934821575s
010100111_01000_00,y,0,7.340995ms,64.519864ms,94.926674817s,94.998535676s
0101000_01011_0100,y,0,7.288359ms,60.250155ms,84.833351292s,84.900889806s
000000100_011011_1,y,0,7.244938ms,96.650684ms,103.907005813s,104.010901435s
101011111_01000_00,y,0,7.096664ms,93.867937ms,97.463111403s,97.564076004s
0101011_001000_000,y,0,7.327478ms,70.12395ms,91.478100446s,91.555551874s
0101001010000_00_1,y,0,6.643326ms,76.307028ms,92.382723805s,92.465674159s
0101110111_011_000,y,0,7.070454ms,82.371433ms,93.106276763s,93.19571865s
0101101100111_00_1,y,0,7.162878ms,71.740555ms,98.816767275s,98.895670708s
01010110000_111_00,y,0,6.885099ms,83.257071ms,99.936781708s,100.026923878s
0010110000_011_000,y,0,7.681123ms,75.101971ms,104.068972834s,104.151755928s
0101010000_0111_00,y,0,7.030303ms,72.649261ms,90.447144741s,90.526824305s
0110010100000_00_1,y,0,6.676597ms,80.936508ms,101.086865249s,101.174478354s
01000011111_111_00,y,0,7.224173ms,99.445057ms,114.113842177s,114.220511407s
001000000_011111_1,y,0,7.243015ms,119.270554ms,104.673463983s,104.799977552s
001110010000_000_1,y,0,7.437912ms,86.926062ms,112.193264682s,112.287628656s
010001001000_11_00,y,0,7.248283ms,94.537ms,97.714711754s,97.816497037s
010010000_1011_000,y,0,7.23587ms,94.667072ms,104.048525554s,104.150428496s
0100101000_111_000,y,0,7.170616ms,90.706146ms,98.055683116s,98.153559878s
0110100000_0111_00,y,0,7.126124ms,81.795211ms,101.248298796s,101.337220131s
0101100000_111_000,y,0,6.815727ms,98.237422ms,108.811874239s,108.916927388s
01000100_01011_000,y,0,7.697232ms,70.185305ms,91.018631858s,91.096514395s
000000_01111_11011,y,0,7.429988ms,107.546057ms,108.138959096s,108.253935141s
011110111_11011_00,y,0,7.323779ms,94.412148ms,103.377134722s,103.478870649s
1010010000_0111_00,y,0,7.078703ms,84.356173ms,99.430801274s,99.52223615s
001111_10111_00100,y,0,7.340372ms,88.843222ms,102.751751204s,102.847934798s
010111_101011_0100,y,0,7.446124ms,64.660922ms,87.296238507s,87.368345553s
1111111_010000_000,y,0,7.148863ms,120.557957ms,112.423294352s,112.551001172s
0100001000_1011_00,y,0,7.066996ms,93.059908ms,96.010225556s,96.11035246s
0100100100_01111_1,y,0,6.774519ms,87.497277ms,92.350382546s,92.444654342s
0101101011_011_000,y,0,7.456598ms,66.490962ms,85.311433619s,85.385381179s
010100000_01011_00,y,0,7.932815ms,71.365224ms,86.586499949s,86.665797988s
011111110111_000_1,y,0,7.007239ms,113.30735ms,106.106483944s,106.226798533s
001111011_011111_1,y,0,7.139983ms,91.842227ms,109.324082455s,109.423064665s
001111_000100_0111,y,0,7.700463ms,88.221669ms,95.371283636s,95.467205768s
010111_010100_1011,y,0,6.963857ms,64.857349ms,84.982289286s,85.054110492s
0111100111_111_000,y,0,7.650674ms,96.712193ms,112.429083752s,112.533446619s
0110000_001000_111,y,0,7.226671ms,98.744471ms,105.019598222s,105.125569364s
0100011000_1011_00,y,0,7.680918ms,81.014703ms,98.848002648s,98.936698269s
101001111_01000_00,y,0,7.536437ms,76.664148ms,99.725914862s,99.810115447s
001010100_010000_1,y,0,7.545027ms,76.08662ms,91.359843606s,91.443475253s
01100000_011111_11,y,0,7.646075ms,94.007724ms,112.466198329s,112.567852128s
1101011_0110000_00,y,0,7.126712ms,83.864029ms,96.433657849s,96.52464859s
000100_001000_1011,y,0,7.113822ms,84.09241ms,95.529221822s,95.620428054s
100010000_01000_00,y,0,7.246184ms,86.820973ms,103.077336427s,103.171403584s
00010101000_0111_1,y,0,5.616101ms,70.1978ms,88.270505508s,88.346319409s
0000000_010111_011,y,0,7.284654ms,90.729771ms,89.917315814s,90.015330239s
0101011010111_00_1,y,0,6.997017ms,65.949032ms,84.900216338s,84.973162387s
010111_00100_01000,y,0,7.087662ms,70.089939ms,85.836892534s,85.914070135s
0110110110000_00_1,y,0,7.099815ms,80.224766ms,97.909809312s,97.997133893s
0111011_0001000_11,y,0,6.850086ms,93.043844ms,97.973807558s,98.073701488s
0110101111_0111_00,y,0,6.905167ms,78.972888ms,91.606249538s,91.692127593s
0101000_01111_1011,y,0,6.774072ms,78.573419ms,90.053385305s,90.138732796s
011010111_01000_00,y,0,7.072629ms,73.772427ms,86.973412545s,87.054257601s
01111011_1011_0000,y,0,6.852289ms,93.911706ms,96.410974829s,96.511738824s
01001111_01011_000,y,0,7.057338ms,72.966293ms,92.137965318s,92.217988949s
01100111_1011_0100,y,0,7.059403ms,68.702994ms,92.026092198s,92.101854595s
010000100_001111_1,y,0,6.565619ms,89.329156ms,100.667742468s,100.763637243s
10110000_0111_0000,y,0,7.305978ms,89.357651ms,101.335000436s,101.431664065s
011011_00111_00000,y,0,7.483329ms,88.246235ms,95.883785992s,95.979515556s
0010100_0100100_11,y,0,6.644681ms,72.572222ms,88.170929721s,88.250146624s
010100000_0100_011,y,0,7.278069ms,69.686162ms,86.042911786s,86.119876017s
100101000_01111_00,y,0,6.751255ms,81.535178ms,94.041300043s,94.129586476s
10001111_0111_0000,y,0,6.660555ms,90.235244ms,111.329494702s,111.426390501s
01101000_1011_0100,y,0,6.842213ms,67.015091ms,89.40628109s,89.480138394s
00001000_011111_11,y,0,7.325745ms,113.916112ms,106.506888066s,106.628129923s
00001101000_0111_1,y,0,6.857264ms,82.152495ms,102.30091071s,102.389920469s
001000100_000100_1,y,0,6.553314ms,83.867336ms,93.887837192s,93.978257842s
100111_011011_0000,y,0,7.013922ms,83.421069ms,102.208290506s,102.298725497s
0110000000_1011_00,y,0,6.64739ms,95.020604ms,105.568950437s,105.670618431s
010111_100111_0100,y,0,7.075289ms,68.436069ms,92.780211533s,92.855722891s
010000000000_000_1,y,0,6.013549ms,99.538864ms,109.861359s,109.966911413s
00010000_0011111_1,y,0,7.000155ms,104.892533ms,104.923982614s,105.035875302s
10110111_0111_0000,y,0,6.640521ms,97.723591ms,96.513731655s,96.618095767s
010110000_01111_00,y,0,7.045256ms,79.446746ms,86.643305425s,86.729797427s
10100000_010111_00,y,0,6.517207ms,79.873566ms,97.72213033s,97.808521103s
00101111_1011_0000,y,0,6.520115ms,86.411503ms,101.442223097s,101.535154715s
0111111_10000_0100,y,0,7.129968ms,95.9976ms,103.776740428s,103.879867996s
011001000_0100_111,y,0,7.097295ms,82.720397ms,96.409111045s,96.498928737s
01011101111_000_11,y,0,6.768217ms,93.439754ms,95.978619197s,96.078827168s
001111_00100_01000,y,0,7.424949ms,71.863958ms,98.91488366s,98.994172567s
011000_00111_01000,y,0,6.276837ms,63.325548ms,94.753185985s,94.82278837s
0011000_011111_111,y,0,6.652801ms,94.207421ms,112.366938976s,112.467799198s
0100110010000_00_1,y,0,6.62761ms,77.654018ms,96.161466979s,96.245748607s
0110111_1101011_00,y,0,7.105936ms,75.793432ms,90.232296596s,90.315195964s
011011_010100_1000,y,0,6.668372ms,65.429868ms,87.922707893s,87.994806133s
101100000_01111_00,y,0,6.984059ms,90.556573ms,106.51208363s,106.609624262s
01001111111_000_11,y,0,6.587697ms,100.991712ms,107.175132609s,107.282712018s
00101000100_0000_1,y,0,7.104679ms,86.120162ms,97.2406588s,97.333883641s
001110110000_000_1,y,0,6.81693ms,84.250576ms,107.44726808s,107.538335586s
0101111100111_00_1,y,0,6.783449ms,84.49155ms,101.954938775s,102.046213774s
011101001111_000_1,y,0,6.915692ms,85.069841ms,101.380386873s,101.472372406s
01010100_0111_1011,y,0,6.559142ms,63.274021ms,81.288101772s,81.357934935s
0110000_011111_000,y,0,7.055844ms,93.722741ms,102.15208949s,102.252868075s
001010000000_000_1,y,0,7.040459ms,97.629442ms,102.297373665s,102.402043566s
010000_100000_0111,y,0,6.843712ms,92.727713ms,101.983431247s,102.083002672s
01011011111_111_00,y,0,6.689023ms,92.633452ms,99.409121929s,99.508444404s
010101000_011011_1,y,0,6.874817ms,64.263838ms,83.896690465s,83.96782912s
001111_001000_0111,y,0,6.225887ms,76.440488ms,96.405740923s,96.488407298s
0011111011_011_000,y,0,7.363117ms,87.246697ms,100.810811718s,100.905421532s
0011000100_00100_1,y,0,7.136047ms,75.874824ms,97.925323877s,98.008334748s
0100111011_011_000,y,0,7.284997ms,74.120169ms,91.483483311s,91.564888477s
01100000_101011_00,y,0,7.047236ms,79.093813ms,97.158580525s,97.244721574s
011001010000_000_1,y,0,6.422877ms,79.113444ms,96.483566314s,96.569102635s
101111_001111_0000,y,0,7.10452ms,102.19693ms,106.554820933s,106.664122383s
0011000_001000_011,y,0,7.364918ms,72.896327ms,96.579745653s,96.660006898s
0101111111_011_000,y,0,7.19889ms,93.486194ms,93.808476766s,93.90916185s
1000100000_0111_00,y,0,6.487439ms,97.176963ms,102.010315065s,102.113979467s
101011_010100_0111,y,0,6.714122ms,62.909181ms,85.845571474s,85.915194777s
00011000_010000_11,y,0,7.457111ms,89.385446ms,107.430409631s,107.527252188s
0110000_010111_000,y,0,7.316874ms,77.682891ms,95.09491552s,95.179915285s
00110000_0001000_1,y,0,6.65079ms,87.078864ms,100.840889833s,100.934619487s
00100111_00111_011,y,0,7.181396ms,71.749292ms,100.523264222s,100.60219491s
01101110000_000_11,y,0,6.841524ms,90.293514ms,104.680017956s,104.777152994s
1001000_01111_0100,y,0,7.044941ms,80.207943ms,95.047750936s,95.13500382s
001110111_00000_11,y,0,7.155185ms,101.630521ms,101.831934525s,101.940720231s
01111101111_000_11,y,0,5.897733ms,94.877984ms,100.38535429s,100.486130007s
0101100000_0100_11,y,0,6.601761ms,80.212547ms,96.210379005s,96.297193313s
011000000_00100_11,y,0,7.251438ms,95.443634ms,105.694503192s,105.797198264s
0101101011_00000_1,y,0,6.981423ms,81.635205ms,90.745933166s,90.834549794s
0100100_010111_011,y,0,6.88088ms,63.590924ms,83.0012944s,83.071766204s
0101000_11011_0100,y,0,7.429438ms,73.151756ms,87.452226684s,87.532807878s
00110110000_0111_1,y,0,6.684761ms,79.066609ms,103.928996469s,104.014747839s
0111010100111_00_1,y,0,6.460927ms,69.893903ms,95.962215352s,96.038570182s
10000000_0111_0000,y,0,7.21824ms,103.709118ms,111.60879561s,111.719722968s
001111_101011_0000,y,0,7.001211ms,86.564554ms,99.470532029s,99.564097794s
011010000_11011_00,y,0,6.991093ms,81.556881ms,95.596058587s,95.684606561s
0110111111_1011_00,y,0,7.139961ms,93.380758ms,99.949551027s,100.050071746s
0010000_001111_011,y,0,7.035313ms,89.479048ms,93.616874772s,93.713389133s
011101001000_000_1,y,0,6.801081ms,77.869715ms,97.342024236s,97.426695032s
01001000_0111_1000,y,0,7.201472ms,82.558156ms,95.748536262s,95.83829589s
00100001000_000_11,y,0,6.894988ms,103.010303ms,100.257148379s,100.36705367s
1101011_0101000_00,y,0,6.722342ms,74.637401ms,88.226366805s,88.307726548s
0111100111_01000_1,y,0,6.843931ms,84.058689ms,101.947225151s,102.038127771s
000110000_01111_11,y,0,7.192653ms,98.146702ms,109.627277215s,109.73261657s
0101000_01111_0100,y,0,7.593314ms,70.896297ms,86.215244823s,86.293734434s
01110000_0100100_1,y,0,6.201854ms,72.359539ms,98.256720247s,98.33528164s
1011000_010111_000,y,0,6.916774ms,78.240295ms,93.917180743s,94.002337812s
001110011111_000_1,y,0,7.093615ms,87.43016ms,112.732174211s,112.826697986s
01100000_010111_00,y,0,7.253123ms,78.520935ms,93.936951514s,94.022725572s
010000010000_11_00,y,0,7.160948ms,104.912477ms,98.614105458s,98.726178883s
0100011100000_00_1,y,0,7.20983ms,84.479976ms,108.85079638s,108.942486186s
01010011000_0111_1,y,0,7.07921ms,70.920957ms,94.249038022s,94.327038189s
1111011_0100000_00,y,0,7.186464ms,103.040608ms,101.015593455s,101.125820527s
0100000_001111_000,y,0,7.453161ms,84.350778ms,109.218038723s,109.309842662s
0010100_001111_011,y,0,7.356105ms,71.971985ms,92.949605284s,93.028933374s
01010111_0100_1000,y,0,6.833266ms,67.144311ms,86.817450286s,86.891427863s
011010010111_000_1,y,0,6.772628ms,68.253842ms,96.086327792s,96.161354262s
00100000_0101000_1,y,0,7.232432ms,85.566651ms,96.424722987s,96.51752207s
010100_100100_0111,y,0,6.550926ms,67.078789ms,87.750474396s,87.824104111s
00100101000_0111_1,y,0,6.925065ms,85.380696ms,90.803021496s,90.895327257s
01000000000_011_00,y,0,7.307388ms,98.291853ms,101.718990573s,101.824589814s
0101011_0100000_00,y,0,7.295183ms,71.06586ms,87.6197823s,87.698143343s
1101011_0100100_00,y,0,6.816752ms,72.131641ms,88.943318833s,89.022267226s
0111011_1010000_00,y,0,6.211779ms,70.829207ms,97.388714905s,97.465755891s
00101000_0110111_1,y,0,6.56974ms,83.841591ms,90.084112995s,90.174524326s
01000000_00000_011,y,0,7.36976ms,92.101265ms,102.743390538s,102.842861563s
0001000_10111_0111,y,0,6.739702ms,95.527318ms,96.177325087s,96.279592107s
0101010111_011_000,y,0,6.779187ms,64.895166ms,83.318234455s,83.389908808s
001001110000_000_1,y,0,6.946513ms,82.588093ms,109.318436691s,109.407971297s
0110110110111_00_1,y,0,6.788813ms,82.176049ms,90.202186993s,90.291151855s
0111011_0011000_11,y,0,5.999462ms,72.478312ms,92.432823556s,92.51130133s
0010111011_00100_1,y,0,7.139223ms,75.462471ms,97.087470567s,97.170072261s
010101100000_11_00,y,0,7.137379ms,78.947631ms,94.470666446s,94.556751456s
01000100_01111_000,y,0,7.967818ms,85.418362ms,93.279692565s,93.373078745s
001000_01011_01000,y,0,7.024053ms,69.911058ms,88.020341843s,88.097276954s
011101101111_000_1,y,0,6.949484ms,103.846795ms,95.890077497s,96.000873776s
100010000_01111_00,y,0,7.076009ms,98.750707ms,102.055707386s,102.161534102s
0100100110000_00_1,y,0,6.934893ms,78.835646ms,97.108717652s,97.194488191s
101111_000000_0111,y,0,7.427078ms,111.092882ms,102.876980333s,102.995500293s
010100000_11011_00,y,0,6.974593ms,89.028842ms,88.678823909s,88.774827344s
00110110111_000_11,y,0,7.482195ms,89.384952ms,98.970189586s,99.067056733s
01010010100_0111_1,y,0,6.748048ms,65.535527ms,85.250470036s,85.322753611s
0100010000_0111_00,y,0,7.447309ms,90.504953ms,91.741847822s,91.839800084s
1000110000_0111_00,y,0,7.183447ms,82.67669ms,107.822968947s,107.912829084s
0011001000_011_000,y,0,7.699645ms,76.790673ms,98.161803016s,98.246293334s
0100111111_0000_11,y,0,6.892111ms,102.74254ms,108.381921488s,108.491556139s
0110001000_111_000,y,0,6.952827ms,96.703874ms,103.210966675s,103.314623376s
000000_01111_00111,y,0,7.570321ms,102.100048ms,103.566723888s,103.676394257s
011001001111_000_1,y,0,6.937102ms,78.679792ms,104.084714702s,104.170331596s
01100100_0111_1011,y,0,6.529474ms,66.292623ms,95.434894752s,95.507716849s
0110011001000_00_1,y,0,6.735627ms,71.209704ms,98.492115328s,98.570060659s
101111_011000_0100,y,0,6.96085ms,81.62868ms,95.584973253s,95.673562783s
0101101110000_00_1,y,0,6.936226ms,79.727029ms,97.831087495s,97.91775075s
0100100100_111_000,y,0,7.289526ms,86.668643ms,92.883379114s,92.977337283s
0101011100111_00_1,y,0,7.109843ms,70.387133ms,92.546841844s,92.62433882s
00111011_00000_011,y,0,7.890206ms,88.75325ms,98.742272151s,98.838915607s
01011011_01000_011,y,0,7.477254ms,64.339432ms,84.497761609s,84.569578295s
001111001111_000_1,y,0,6.795408ms,89.356574ms,107.619017754s,107.715169736s
001100111111_000_1,y,0,6.948546ms,91.153817ms,113.321845202s,113.419947565s
0110000000_0111_00,y,0,7.205017ms,95.520173ms,104.360903642s,104.463628832s
