triad,polymorphism,backtracked,indicator_time,ac_time,search_time,total_time
010110000_11_00,y,0,714.644µs,597.882µs,2.688239ms,4.000765ms
011000100_11_00,y,0,750.685µs,464.107µs,4.364125ms,5.578917ms
010111_0000_011,y,0,709.592µs,593.033µs,2.889658ms,4.192283ms
001000100_000_1,y,0,701.063µs,484.863µs,1.765427ms,2.951353ms
0010000_0000_11,y,0,654.805µs,390.5µs,1.492268ms,2.537573ms
01111_11011_000,y,0,660.916µs,633ns,84ns,661.633µs
011001111_11_00,y,0,748.189µs,716.388µs,5.248305ms,6.712882ms
001111011_000_1,y,0,699.528µs,352.811µs,1.620395ms,2.672734ms
011011_000100_1,y,0,724.751µs,405.153µs,1.732398ms,2.862302ms
01000_0111_1000,y,0,695.16µs,548.255µs,2.703484ms,3.946899ms
01100000_111_00,y,0,648.848µs,406.418µs,1.545488ms,2.600754ms
0100000_01111_1,y,0,680.974µs,461.122µs,1.535529ms,2.677625ms
100000_01111_00,y,0,654.251µs,378.105µs,1.57796ms,2.610316ms
0101000000_00_1,y,0,701.244µs,516.401µs,2.276041ms,3.493686ms
0100110000_00_1,y,0,711.138µs,491.094µs,3.376542ms,4.578774ms
010100100_11_00,y,0,815.742µs,513.492µs,3.350929ms,4.680163ms
010101000_11_00,y,0,793.328µs,672.705µs,4.505117ms,5.97115ms
00111_00000_011,y,0,673.876µs,486.328µs,2.237592ms,3.397796ms
101011_0111_000,y,0,698.777µs,580.826µs,2.708827ms,3.98843ms
0011000_01000_1,y,0,697.905µs,588.26µs,3.577014ms,4.863179ms
011000000_11_00,y,0,659.214µs,433.492µs,1.563592ms,2.656298ms
0100000_111_000,y,0,669.074µs,427.634µs,2.545566ms,3.642274ms
010011000_11_00,y,0,740.958µs,887.788µs,7.66382ms,9.292566ms
101111_0111_000,y,0,672.398µs,403.633µs,1.5535ms,2.629531ms
0101010000_00_1,y,0,738.758µs,708.967µs,4.188874ms,5.636599ms
01111_10111_000,y,0,664.131µs,364.266µs,1.671772ms,2.700169ms
1010000_0111_00,y,0,705.699µs,457.514µs,2.48359ms,3.646803ms
01000000_0000_1,y,0,638.658µs,436.731µs,1.421439ms,2.496828ms
010100000_000_1,y,0,697.487µs,624.032µs,2.25618ms,3.577699ms
011010111_11_00,y,0,706.482µs,485.3µs,2.785471ms,3.977253ms
0100000_00100_1,y,0,707.829µs,403.507µs,1.935921ms,3.047257ms
01010000_0100_1,y,0,739.497µs,684.619µs,3.836542ms,5.260658ms
00010000_0000_1,y,0,650.284µs,398.804µs,1.482915ms,2.532003ms
01000000_000_11,y,0,646.636µs,416.314µs,1.283832ms,2.346782ms
01010000_011_00,y,0,737.893µs,678.706µs,3.856392ms,5.272991ms
01001000_111_00,y,0,702.447µs,368.517µs,1.804345ms,2.875309ms
01000_0111_1011,y,0,719.105µs,4.608µs,4.111µs,727.824µs
0000100_01111_1,y,0,674.345µs,339.801µs,1.168691ms,2.182837ms
011011_010100_1,y,0,830.875µs,635.819µs,4.174983ms,5.641677ms
0001000_01111_1,y,0,676.812µs,345.57µs,1.166172ms,2.188554ms
010000_01111_00,y,0,689.363µs,443.984µs,2.136444ms,3.269791ms
010111_011000_1,y,0,744.58µs,605.939µs,3.968189ms,5.318708ms
010000_0111_000,y,0,669.316µs,471.881µs,2.300421ms,3.441618ms
011110111_11_00,y,0,707.029µs,684.1µs,5.830377ms,7.221506ms
010111_010000_1,y,0,727.66µs,443.441µs,2.873899ms,4.045ms
01010000_0111_1,y,0,699.673µs,480.109µs,2.824492ms,4.004274ms
010010000_11_00,y,0,751.73µs,752.568µs,5.905372ms,7.40967ms
0110000_0100_11,y,0,696.228µs,563.911µs,2.685639ms,3.945778ms
010110111_11_00,y,0,750.079µs,417.316µs,2.45808ms,3.625475ms
011011000_000_1,y,0,692.453µs,574.992µs,2.826677ms,4.094122ms
0100100_01111_1,y,0,724.921µs,400.352µs,2.03554ms,3.160813ms
0010000_011_000,y,0,693.816µs,469.277µs,1.967154ms,3.130247ms
00100_01000_111,y,0,684.567µs,473.547µs,1.930736ms,3.08885ms
0100000_0000_11,y,0,679.215µs,459.276µs,1.414633ms,2.553124ms
0010111_011_000,y,0,766.66µs,629.625µs,3.216778ms,4.613063ms
011011_000000_1,y,0,661.363µs,463.356µs,1.407727ms,2.532446ms
011011_001000_1,y,0,724.643µs,475.717µs,1.785741ms,2.986101ms
01100000_000_11,y,0,650.409µs,537.805µs,1.680472ms,2.868686ms
0001000_0000_11,y,0,642.491µs,440.583µs,1.484647ms,2.567721ms
0010000_01111_1,y,0,672.347µs,316.521µs,1.234945ms,2.223813ms
011100111_000_1,y,0,735.895µs,438.195µs,2.107432ms,3.281522ms
011010111_000_1,y,0,736.354µs,504.843µs,2.557938ms,3.799135ms
010001000_11_00,y,0,696.825µs,384.154µs,1.514047ms,2.595026ms
0111011_00000_1,y,0,678.385µs,383.129µs,1.244256ms,2.30577ms
0010100_01111_1,y,0,725.673µs,402.915µs,2.016991ms,3.145579ms
10111_0111_0000,y,0,666.921µs,397.476µs,1.537487ms,2.601884ms
01010000_111_00,y,0,693.837µs,429.585µs,2.099078ms,3.2225ms
011000_01000_11,y,0,714.546µs,492.268µs,2.685125ms,3.891939ms
00110000_000_11,y,0,671.465µs,438.343µs,1.963957ms,3.073765ms
01001000_000_11,y,0,683.969µs,520.72µs,1.953951ms,3.15864ms
0110000_1111_00,y,0,634.441µs,536.533µs,1.555084ms,2.726058ms
00101000_000_11,y,0,687.799µs,494.183µs,2.506539ms,3.688521ms
010101111_11_00,y,0,721.283µs,672.877µs,2.976004ms,4.370164ms
010110111_000_1,y,0,724.413µs,541.041µs,2.291448ms,3.556902ms
011111011_11_00,y,0,679.155µs,354.905µs,1.298397ms,2.332457ms
00100000_0111_1,y,0,674.819µs,371.651µs,1.234569ms,2.281039ms
001000_01111_11,y,0,666.434µs,410.27µs,1.373612ms,2.450316ms
011000_01000_00,y,0,698.119µs,655.726µs,3.843851ms,5.197696ms
0100100000_00_1,y,0,690.713µs,384.074µs,1.792574ms,2.867361ms
010001111_11_00,y,0,683.766µs,29.482µs,27.863µs,741.111µs
0100000_1011_00,y,0,687.529µs,413.589µs,1.533662ms,2.63478ms
001100000_000_1,y,0,675.41µs,510.641µs,1.970186ms,3.156237ms
011011011_11_00,y,0,725.11µs,435.018µs,2.247142ms,3.40727ms
001000_1111_000,y,0,650.452µs,410.531µs,1.363605ms,2.424588ms
00101000_0111_1,y,0,724.957µs,442.089µs,2.091618ms,3.258664ms
001111_0111_000,y,0,676.453µs,472.362µs,2.194837ms,3.343652ms
0101111_011_000,y,0,715.983µs,488.169µs,2.825255ms,4.029407ms
001000_0111_000,y,0,700.61µs,410.284µs,1.960972ms,3.071866ms
011111011_000_1,y,0,648.394µs,372.025µs,1.197793ms,2.218212ms
001110111_000_1,y,0,693.214µs,475.429µs,1.826896ms,2.995539ms
011111_0100_111,y,0,657.88µs,463.554µs,1.802323ms,2.923757ms
011101011_000_1,y,0,747.734µs,475.511µs,2.002341ms,3.225586ms
0010100_01000_1,y,0,777.112µs,605.328µs,3.431433ms,4.813873ms
00110000_0111_1,y,0,697.094µs,455.406µs,2.047496ms,3.199996ms
010111_000100_1,y,0,702.821µs,350.673µs,1.837923ms,2.891417ms
010111_000000_1,y,0,692.107µs,443.694µs,1.535564ms,2.671365ms
01001000_0111_1,y,0,734.498µs,473.285µs,2.018906ms,3.226689ms
0100010000_00_1,y,0,688.991µs,432.697µs,1.540783ms,2.662471ms
010000_00100_11,y,0,715.98µs,452.845µs,1.930314ms,3.099139ms
0111011_01000_1,y,0,729.725µs,423.731µs,1.952892ms,3.106348ms
0010000_01000_1,y,0,685.847µs,445.943µs,1.972544ms,3.104334ms
010000_11111_00,y,0,655.838µs,388.49µs,1.16866ms,2.212988ms
001111_1011_000,y,0,666.51µs,471.205µs,1.96329ms,3.101005ms
0011000_01111_1,y,0,678.794µs,486.704µs,2.047189ms,3.212687ms
01110000_0000_1,y,0,674.905µs,377.305µs,1.745897ms,2.798107ms
0100111_011_000,y,0,729.882µs,691.606µs,3.664152ms,5.08564ms
01100000_0111_1,y,0,711.834µs,420.714µs,2.318034ms,3.450582ms
01010100_0111_1,y,0,818.298µs,931.605µs,5.329631ms,7.079534ms
00111_01000_011,y,0,725.472µs,703.583µs,3.74439ms,5.173445ms
011100111_11_00,y,0,750.269µs,808.649µs,7.601894ms,9.160812ms
001000_01000_11,y,0,692.735µs,461.766µs,1.96995ms,3.124451ms
010000_01011_00,y,0,774.183µs,683.134µs,3.929507ms,5.386824ms
010111011_000_1,y,0,735.066µs,414.281µs,1.902635ms,3.051982ms
010000_01111_11,y,0,641.63µs,437.031µs,1.664965ms,2.743626ms
000100_010000_1,y,0,700.306µs,441.479µs,1.994535ms,3.13632ms
000100_001000_1,y,0,679.931µs,405.95µs,2.197941ms,3.283822ms
011110111_000_1,y,0,655.743µs,366.78µs,1.183368ms,2.205891ms
010100000_11_00,y,0,666.883µs,507.117µs,2.11478ms,3.28878ms
0100101000_00_1,y,0,768.055µs,625.824µs,3.30998ms,4.703859ms
010111_001000_1,y,0,733.937µs,378.244µs,1.998667ms,3.110848ms
011101011_11_00,y,0,729.82µs,564.234µs,2.713984ms,4.008038ms
1011011_0111_00,y,0,754.117µs,410.719µs,2.287761ms,3.452597ms
001111_0000_011,y,0,677.861µs,436.321µs,2.003653ms,3.117835ms
011111_1011_000,y,0,666.864µs,357.74µs,1.549216ms,2.57382ms
011111_0000_111,y,0,629.513µs,402.215µs,1.136811ms,2.168539ms
001010000_000_1,y,0,671.036µs,519.24µs,2.473222ms,3.663498ms
011011_011000_1,y,0,728.246µs,702.465µs,3.855323ms,5.286034ms
0101001000_00_1,y,0,782.311µs,538.068µs,3.093452ms,4.413831ms
0101000_0100_11,y,0,737.478µs,715.882µs,3.802926ms,5.256286ms
01110111_111_00,y,0,668.611µs,400.639µs,1.675636ms,2.744886ms
0111111_1011_00,y,0,660.37µs,392.186µs,1.567034ms,2.61959ms
00100100_0111_1,y,0,733.209µs,387.442µs,1.602808ms,2.723459ms
01111111_000_11,y,0,639.75µs,405.99µs,1.044219ms,2.089959ms
01111_00111_000,y,0,705.777µs,465.264µs,2.004724ms,3.175765ms
00001000_0111_1,y,0,679.129µs,355.754µs,1.17651ms,2.211393ms
00111_0111_0000,y,0,683.48µs,508.814µs,2.024725ms,3.217019ms
0101111011_00_1,y,0,700.675µs,429.192µs,1.844111ms,2.973978ms
0101110111_00_1,y,0,718.845µs,471.588µs,1.906697ms,3.09713ms
0110111_1011_00,y,0,735.088µs,499.929µs,2.720718ms,3.955735ms
001111111_000_1,y,0,649.521µs,445.008µs,1.260073ms,2.354602ms
0101100111_00_1,y,0,741.338µs,749.527µs,4.125565ms,5.61643ms
01101011_0000_1,y,0,707.137µs,512.639µs,2.549495ms,3.769271ms
110111_01111_00,y,0,675.275µs,390.107µs,1.684762ms,2.750144ms
0111101111_00_1,y,0,658.89µs,337.883µs,1.200239ms,2.197012ms
0110111_0111_00,y,0,727.926µs,520.451µs,2.450033ms,3.69841ms
0011000_00100_1,y,0,702.813µs,588.242µs,3.595035ms,4.88609ms
011111_00100_11,y,0,686.376µs,357.255µs,1.36869ms,2.412321ms
00111111_0000_1,y,0,643.467µs,416.358µs,1.258817ms,2.318642ms
010000_1111_000,y,0,648.258µs,368.853µs,1.310207ms,2.327318ms
01011011_0100_1,y,0,859.303µs,677.028µs,3.94564ms,5.481971ms
0111011_00100_1,y,0,736.302µs,373.016µs,1.595319ms,2.704637ms
0110111011_00_1,y,0,723.229µs,410.544µs,1.728913ms,2.862686ms
011011_010000_1,y,0,715.954µs,514.844µs,2.334012ms,3.56481ms
01101111_111_00,y,0,686.123µs,455.26µs,1.679943ms,2.821326ms
011111_001111_1,y,0,645.697µs,408.064µs,1.786446ms,2.840207ms
010001000_000_1,y,0,678.354µs,407.936µs,1.863783ms,2.950073ms
01001000_011_00,y,0,775.545µs,672.874µs,3.304179ms,4.752598ms
1011000_0111_00,y,0,716.089µs,563.99µs,2.977537ms,4.257616ms
0111111_0100_11,y,0,655.092µs,389.565µs,1.675161ms,2.719818ms
010010100_11_00,y,0,781.619µs,596.97µs,3.297865ms,4.676454ms
011111_10000_00,y,0,661.145µs,534.224µs,1.573505ms,2.768874ms
01001111_0000_1,y,0,661.836µs,534.551µs,2.047315ms,3.243702ms
01011111_0000_1,y,0,677.954µs,406.083µs,1.540052ms,2.624089ms
01000100_011_00,y,0,769.841µs,496.253µs,2.664484ms,3.930578ms
00111011_0000_1,y,0,689.528µs,444.79µs,1.847356ms,2.981674ms
0110111111_00_1,y,0,654.223µs,473.15µs,1.423546ms,2.550919ms
0111111_1111_00,y,0,661.79µs,419.218µs,1.244499ms,2.325507ms
01101011_0100_1,y,0,816.482µs,524.305µs,3.869254ms,5.210041ms
00100000_0000_1,y,0,660.454µs,480.807µs,1.504364ms,2.645625ms
1001111_0111_00,y,0,687.751µs,530.762µs,2.496354ms,3.714867ms
1011111_0111_00,y,0,665.172µs,451.404µs,1.563525ms,2.680101ms
011011011_000_1,y,0,736.698µs,378.689µs,1.887758ms,3.003145ms
01011111_000_11,y,0,678.75µs,501.274µs,1.662458ms,2.842482ms
0100000100_00_1,y,0,681.808µs,432.356µs,1.476051ms,2.590215ms
01101111_000_11,y,0,642.794µs,445.321µs,1.54889ms,2.637005ms
111111_01000_00,y,0,653.646µs,354.267µs,1.183554ms,2.191467ms
0110011011_00_1,y,0,740.273µs,583.944µs,3.881171ms,5.205388ms
010111_10000_00,y,0,695.315µs,543.227µs,2.697846ms,3.936388ms
0100011000_00_1,y,0,738.88µs,467.801µs,2.535884ms,3.742565ms
001111_001000_1,y,0,672.894µs,454.159µs,2.082416ms,3.209469ms
0100010100_00_1,y,0,778.925µs,432.768µs,2.482609ms,3.694302ms
0111111_0000_11,y,0,633.893µs,347.692µs,1.030671ms,2.012256ms
0111111_00000_1,y,0,635.485µs,348.096µs,928.507µs,1.912088ms
00111_00100_011,y,0,768.457µs,612.812µs,3.218261ms,4.59953ms
01111011_0000_1,y,0,656.107µs,458.008µs,1.197936ms,2.312051ms
01100111_0000_1,y,0,672.238µs,602.649µs,2.366167ms,3.641054ms
011111_010000_1,y,0,661.215µs,424.788µs,1.568398ms,2.654401ms
00111011_0111_1,y,0,694.674µs,489.247µs,2.891285ms,4.075206ms
0101111111_00_1,y,0,661.313µs,472.751µs,1.529173ms,2.663237ms
0111011011_00_1,y,0,748.52µs,330.234µs,1.619175ms,2.697929ms
0110011111_00_1,y,0,684.287µs,527.077µs,2.341437ms,3.552801ms
0111110111_00_1,y,0,666.667µs,333.658µs,1.164749ms,2.165074ms
0100100_1111_00,y,0,684.845µs,478.335µs,1.827567ms,2.990747ms
01111011_0100_1,y,0,703.585µs,419.51µs,1.852476ms,2.975571ms
01110111_000_11,y,0,663.196µs,375.122µs,1.543775ms,2.582093ms
011001111_000_1,y,0,674.998µs,478.874µs,2.356704ms,3.510576ms
001011111_000_1,y,0,680.815µs,439.224µs,2.034328ms,3.154367ms
01010111_0100_1,y,0,812.897µs,707.015µs,5.087583ms,6.607495ms
010111111_11_00,y,0,659.939µs,441.406µs,1.669267ms,2.770612ms
01111111_0000_1,y,0,631.256µs,349.464µs,922.747µs,1.903467ms
0101111_0000_11,y,0,660.059µs,548.946µs,1.648727ms,2.857732ms
101111_01000_00,y,0,704.76µs,350.148µs,1.529866ms,2.584774ms
011011_10000_00,y,0,686.93µs,448.916µs,2.494722ms,3.630568ms
01011111_111_00,y,0,654.832µs,439.273µs,1.833073ms,2.927178ms
0101011011_00_1,y,0,824.847µs,605.898µs,3.958909ms,5.389654ms
01000000_011_00,y,0,705.56µs,592.376µs,2.119973ms,3.417909ms
000100_01111_11,y,0,649.477µs,364.183µs,1.295905ms,2.309565ms
0100100111_00_1,y,0,740.211µs,605.413µs,3.634149ms,4.979773ms
010101111_000_1,y,0,723.001µs,509.178µs,2.79428ms,4.026459ms
011000_01111_11,y,0,689.307µs,437.689µs,2.503765ms,3.630761ms
011101111_000_1,y,0,672.443µs,372.989µs,1.240224ms,2.285656ms
0100111_01000_1,y,0,724.789µs,575.983µs,3.642758ms,4.94353ms
0101000100_00_1,y,0,755.424µs,464.796µs,2.62574ms,3.84596ms
00101111_0000_1,y,0,667.558µs,487.891µs,2.04352ms,3.198969ms
0111111111_00_1,y,0,634.493µs,383.038µs,919.551µs,1.937082ms
011001000_11_00,y,0,765.13µs,959.737µs,7.243857ms,8.968724ms
0101111_0100_11,y,0,704.34µs,543.103µs,3.026422ms,4.273865ms
0111010111_00_1,y,0,725.78µs,454.317µs,2.033489ms,3.213586ms
0111111011_00_1,y,0,670.416µs,324.845µs,1.179437ms,2.174698ms
001111_010000_1,y,0,660.619µs,449.162µs,2.03295ms,3.142731ms
01011111_0100_1,y,0,703.102µs,745.592µs,2.864084ms,4.312778ms
011111_000000_1,y,0,641.457µs,355.128µs,918.482µs,1.915067ms
011111_00000_11,y,0,646.071µs,362.563µs,1.02975ms,2.038384ms
0111100111_00_1,y,0,719.629µs,379.69µs,1.663362ms,2.762681ms
010111_010100_1,y,0,780.05µs,872.561µs,5.166603ms,6.819214ms
001111_000000_1,y,0,644.088µs,453.328µs,1.269519ms,2.366935ms
0100100_0111_00,y,0,776.985µs,595.188µs,3.254666ms,4.626839ms
0110100111_00_1,y,0,732.423µs,538.114µs,3.8782ms,5.148737ms
101111_01111_00,y,0,672.379µs,456.396µs,1.682118ms,2.810893ms
01101111_0000_1,y,0,644.57µs,360.964µs,1.438882ms,2.444416ms
00100111_0111_1,y,0,695.558µs,454.245µs,2.202172ms,3.351975ms
01101000_0111_1,y,0,738.783µs,687.368µs,3.848008ms,5.274159ms
01111111_0100_1,y,0,683.451µs,517.402µs,1.535638ms,2.736491ms
01111111_111_00,y,0,639.832µs,413.995µs,1.147199ms,2.201026ms
1000100_0111_00,y,0,707.185µs,474.355µs,2.281721ms,3.463261ms
0111111_01000_1,y,0,671.632µs,422.631µs,1.532391ms,2.626654ms
011011111_11_00,y,0,676.183µs,458.646µs,2.486569ms,3.621398ms
0100111_01111_1,y,0,681.976µs,545.756µs,2.887362ms,4.115094ms
00011000_0111_1,y,0,701.589µs,421.733µs,1.63116ms,2.754482ms
010111111_000_1,y,0,677.281µs,484.987µs,1.529432ms,2.6917ms
010111_01000_00,y,0,756.926µs,621.573µs,3.911764ms,5.290263ms
0111001111_00_1,y,0,682.011µs,495.994µs,2.125798ms,3.303803ms
01011011_011_00,y,0,809.18µs,746.579µs,3.944672ms,5.500431ms
011101111_11_00,y,0,655.288µs,390.833µs,1.543522ms,2.589643ms
010100_01111_11,y,0,709.178µs,548.867µs,3.125267ms,4.383312ms
1010111_0111_00,y,0,720.661µs,458.629µs,2.733895ms,3.913185ms
0110111_01000_1,y,0,718.757µs,446.059µs,2.300207ms,3.465023ms
0110111_00000_1,y,0,667.837µs,430.987µs,1.434552ms,2.533376ms
011111_11011_00,y,0,656.473µs,382.347µs,1.684971ms,2.723791ms
011111_01000_00,y,0,673.566µs,559.368µs,2.202744ms,3.435678ms
0101011111_00_1,y,0,706.686µs,631.527µs,2.821892ms,4.160105ms
0101000_1111_00,y,0,670.221µs,515.462µs,2.123096ms,3.308779ms
0110101111_00_1,y,0,718.889µs,471.051µs,2.581016ms,3.770956ms
00110111_0000_1,y,0,687.882µs,443.051µs,2.028403ms,3.159336ms
011011111_000_1,y,0,663.483µs,386.156µs,1.417305ms,2.466944ms
001101111_000_1,y,0,696.838µs,393.815µs,2.008428ms,3.099081ms
0111011000_00_1,y,0,715.867µs,406.459µs,2.224522ms,3.346848ms
01011111_011_00,y,0,737.825µs,610.537µs,2.801782ms,4.150144ms
01000100_000_11,y,0,670.985µs,459.872µs,1.866114ms,2.996971ms
011000_01111_00,y,0,697.976µs,556.118µs,2.728839ms,3.982933ms
010111_10111_00,y,0,721.739µs,445.632µs,2.477741ms,3.645112ms
010011111_000_1,y,0,659.418µs,611.544µs,2.01218ms,3.283142ms
0110111_00100_1,y,0,712.106µs,446.391µs,1.835527ms,2.994024ms
0101101111_00_1,y,0,722.852µs,499.864µs,2.323746ms,3.546462ms
0101111_00100_1,y,0,738.11µs,439.943µs,1.999574ms,3.177627ms
0111011111_00_1,y,0,684.557µs,381.38µs,1.250142ms,2.316079ms
011111111_11_00,y,0,623.77µs,646ns,77ns,624.493µs
01101111_0100_1,y,0,721.59µs,487.059µs,2.324647ms,3.533296ms
0110110111_00_1,y,0,718.956µs,421.54µs,1.89127ms,3.031766ms
01011000_0111_1,y,0,732.843µs,641.109µs,4.01468ms,5.388632ms
0101000_0111_00,y,0,734.52µs,565.864µs,3.888182ms,5.188566ms
0101000_1011_00,y,0,770.255µs,502.601µs,2.678843ms,3.951699ms
00010100_0111_1,y,0,699.809µs,494.647µs,1.848761ms,3.043217ms
01110111_0000_1,y,0,680.146µs,306.296µs,1.240169ms,2.226611ms
01101111_0111_1,y,0,683.092µs,567.344µs,2.576175ms,3.826611ms
011111_000100_1,y,0,661.673µs,299.53µs,1.17881ms,2.140013ms
0100100_1011_00,y,0,764.992µs,488.877µs,2.2516ms,3.505469ms
01000100_111_00,y,0,697.54µs,444.015µs,1.563801ms,2.705356ms
0101101011_00_1,y,0,839.982µs,539.251µs,3.783587ms,5.16282ms
011111_001000_1,y,0,670.838µs,341.216µs,1.234286ms,2.24634ms
011111111_000_1,y,0,646.02µs,360.041µs,918.907µs,1.924968ms
011111_011000_1,y,0,692.648µs,537.895µs,2.366513ms,3.597056ms
0111011_0000_11,y,0,654.386µs,406.082µs,1.551481ms,2.611949ms
00000100_0111_1,y,0,661.002µs,351.481µs,1.176356ms,2.188839ms
0100110111_00_1,y,0,735.645µs,569.75µs,3.671246ms,4.976641ms
00011111_0000_1,y,0,660.699µs,456.618µs,1.644695ms,2.762012ms
011111_01000_11,y,0,656.205µs,415.961µs,1.656192ms,2.728358ms
0111011_0100_11,y,0,719.158µs,448.945µs,2.378313ms,3.546416ms
001111_000100_1,y,0,690.223µs,446.215µs,1.630922ms,2.76736ms
0101111_1011_00,y,0,712.927µs,450.042µs,2.486872ms,3.649841ms
01100111_0100_1,y,0,731.671µs,620.801µs,4.123722ms,5.476194ms
011111_10111_00,y,0,651.615µs,471.326µs,1.680562ms,2.803503ms
101011_01111_00,y,0,715.544µs,542.804µs,2.694535ms,3.952883ms
0100111_0111_00,y,0,725.673µs,650.855µs,3.644937ms,5.021465ms
0011111_00100_1,y,0,680.811µs,486.267µs,2.053836ms,3.220914ms
00100100_000_11,y,0,697.383µs,446.289µs,2.034475ms,3.178147ms
01010111_0000_1,y,0,707.74µs,626.342µs,2.797268ms,4.13135ms
0111011_1011_00,y,0,729.265µs,516.613µs,2.259733ms,3.505611ms
0110111_0100_11,y,0,736.645µs,575.678µs,2.501314ms,3.813637ms
111011_01000_00,y,0,678.204µs,382.907µs,1.474085ms,2.535196ms
01111011_000_11,y,0,675.383µs,359.521µs,1.364959ms,2.399863ms
00111111_000_11,y,0,644.506µs,474.812µs,1.382194ms,2.501512ms
0101111_00000_1,y,0,652.315µs,414.953µs,1.540327ms,2.607595ms
0111101011_00_1,y,0,699.104µs,416.259µs,1.842319ms,2.957682ms
110111_01000_00,y,0,674.124µs,358.673µs,1.464803ms,2.4976ms
0111111_00100_1,y,0,672.074µs,357.389µs,1.245058ms,2.274521ms
0100100100_00_1,y,0,767.564µs,470.232µs,2.327152ms,3.564948ms
