triad,polymorphism,backtracked,indicator_time,ac_time,search_time,total_time
001000_01111_1,y,0,2.93095ms,21.47503ms,11.918535983s,11.942941963s
0110111_0111_1,y,0,3.056383ms,16.219616ms,16.079985386s,16.099261385s
0011111_000_11,y,0,3.068753ms,21.865554ms,14.315343799s,14.340278106s
010001000_00_1,y,0,2.948319ms,19.012994ms,12.049793483s,12.071754796s
011000_01000_1,y,0,2.958029ms,16.502707ms,11.309078313s,11.328539049s
011111_0000_11,y,0,2.965304ms,24.398302ms,13.983937231s,14.011300837s
0111011_0000_1,y,0,2.970013ms,21.06886ms,12.197937556s,12.221976429s
0001000_0000_1,y,0,2.961248ms,21.398384ms,13.20468511s,13.229044742s
01011111_000_1,y,0,2.958352ms,21.193291ms,13.113162391s,13.137314034s
01111_01000_11,y,0,2.90266ms,19.740406ms,12.652923246s,12.675566312s
011110111_00_1,y,0,2.948868ms,20.962401ms,12.534403738s,12.558315007s
0110111_000_11,y,0,3.143727ms,20.488971ms,13.741301612s,13.76493431s
0101111_000_11,y,0,3.120576ms,22.164912ms,14.209425898s,14.234711386s
0010100_0111_1,y,0,3.001965ms,17.660356ms,12.292059497s,12.312721818s
001111_00100_1,y,0,3.128158ms,19.326932ms,14.754244327s,14.776699417s
0111111_000_11,y,0,2.94434ms,24.684201ms,14.173775222s,14.201403763s
01111111_11_00,y,0,2.91796ms,23.781759ms,14.308659505s,14.335359224s
001111_011_000,y,0,3.375774ms,19.860193ms,15.560976422s,15.584212389s
01001000_11_00,y,0,2.959563ms,18.77502ms,12.022337067s,12.04407165s
00101000_000_1,y,0,3.130285ms,17.682529ms,14.005755063s,14.026567877s
0111111_111_00,y,0,2.884077ms,23.437859ms,13.065606773s,13.091928709s
01111011_11_00,y,0,3.053698ms,22.555039ms,15.267106692s,15.292715429s
011011111_00_1,y,0,3.122325ms,21.426695ms,14.419869722s,14.444418742s
0111111_0100_1,y,0,3.148159ms,20.637006ms,15.045101667s,15.068886832s
01110111_000_1,y,0,3.159736ms,21.536623ms,15.481445339s,15.506141698s
001000_111_000,y,0,3.161871ms,22.856949ms,13.448473179s,13.474491999s
001111_01111_1,y,0,2.943139ms,19.49173ms,13.802142657s,13.824577526s
0110000_0111_1,y,0,2.975372ms,17.328152ms,11.975807315s,11.996110839s
0101000_111_00,y,0,2.94435ms,18.487159ms,11.887123965s,11.908555474s
010101000_00_1,y,0,3.05927ms,14.618066ms,10.873509333s,10.891186669s
00110111_000_1,y,0,3.050344ms,19.612523ms,12.228451141s,12.251114008s
011111_111_000,y,0,3.077697ms,23.896257ms,16.762809691s,16.789783645s
0101111_0100_1,y,0,3.05373ms,16.242238ms,11.296028053s,11.315324021s
0101111_011_00,y,0,3.175597ms,16.104334ms,11.678044503s,11.697324434s
011111_00000_1,y,0,2.926006ms,24.838545ms,12.682587117s,12.710351668s
010111011_00_1,y,0,2.932576ms,16.340319ms,11.042738995s,11.06201189s
011101111_00_1,y,0,3.002773ms,21.79693ms,12.911533676s,12.936333379s
0011111_0000_1,y,0,2.955975ms,22.683964ms,14.673854138s,14.699494077s
01000100_000_1,y,0,3.155759ms,18.146954ms,12.870336733s,12.891639446s
011111_01000_1,y,0,2.903444ms,21.449959ms,12.508393124s,12.532746527s
01001000_000_1,y,0,2.995215ms,17.94506ms,11.936341506s,11.957281781s
001111_00000_1,y,0,2.992643ms,24.945762ms,15.376605785s,15.40454419s
0111111_0000_1,y,0,2.902013ms,25.347298ms,12.592401231s,12.620650542s
010011000_00_1,y,0,3.160815ms,17.687518ms,14.149467918s,14.170316251s
011001000_00_1,y,0,3.021345ms,16.786576ms,13.153161521s,13.172969442s
010111111_00_1,y,0,3.086073ms,20.903581ms,13.57643898s,13.600428634s
01111_00000_11,y,0,3.158759ms,24.578021ms,14.839813074s,14.867549854s
011000_0111_00,y,0,3.248297ms,16.687485ms,13.509301824s,13.529237606s
001111_01000_1,y,0,2.963694ms,19.264548ms,11.501705097s,11.523933339s
0110111_0000_1,y,0,3.08659ms,21.627043ms,12.640982389s,12.665696022s
0100100_011_00,y,0,3.290287ms,14.292066ms,13.054809352s,13.072391705s
011000_0100_11,y,0,3.040895ms,16.84717ms,12.149825918s,12.169713983s
010101111_00_1,y,0,3.1535ms,17.681051ms,10.815742323s,10.836576874s
10111_01000_00,y,0,3.164772ms,19.400705ms,11.849053657s,11.871619134s
011111111_00_1,y,0,2.94459ms,24.756323ms,13.626904601s,13.654605514s
01101111_000_1,y,0,3.206794ms,21.719775ms,11.434390256s,11.459316825s
01000100_11_00,y,0,3.067472ms,18.770782ms,11.993977435s,12.015815689s
