triad,polymorphism,backtracked,indicator_time,ac_time,search_time,total_time
0100100_101111_00,y,0,979.395µs,576.077µs,2.791494ms,4.346966ms
0101000_100111_00,y,0,1.026885ms,885.031µs,5.51424ms,7.426156ms
0111111_1011_0000,y,0,889.578µs,621.021µs,1.87222ms,3.382819ms
0100000_001000_11,y,0,912.185µs,475.503µs,2.550288ms,3.937976ms
0100000000_0111_1,y,0,878.9µs,580.133µs,1.841661ms,3.300694ms
0100010100_111_00,y,0,983.671µs,632.838µs,2.921969ms,4.538478ms
010010000_01111_1,y,0,935.68µs,619.729µs,2.451569ms,4.006978ms
00100100_010111_1,y,0,1.049148ms,668.36µs,2.995788ms,4.713296ms
0100000_0111_1000,y,0,925.24µs,705.717µs,3.37743ms,5.008387ms
0101111_0010100_1,y,0,1.054788ms,677.814µs,3.670116ms,5.402718ms
0100111_01000_011,y,0,1.072988ms,1.034587ms,7.173789ms,9.281364ms
0110100000_111_00,y,0,906.58µs,700.025µs,2.937285ms,4.54389ms
10000000_0111_000,y,0,856.462µs,637.017µs,2.029792ms,3.523271ms
0100100100_011_00,y,0,1.126523ms,839.575µs,4.392939ms,6.359037ms
0101000_0111_0100,y,0,1.083657ms,1.153481ms,8.048792ms,10.28593ms
0011000100_0111_1,y,0,976.56µs,572.636µs,3.065933ms,4.615129ms
010000000_1011_00,y,0,935.505µs,524.765µs,1.851474ms,3.311744ms
000100000_00000_1,y,0,828.356µs,519.107µs,1.920379ms,3.267842ms
001000000_111_000,y,0,861.758µs,550.524µs,1.650403ms,3.062685ms
01001000_01000_11,y,0,999.317µs,896.173µs,3.809958ms,5.705448ms
0100111_011111_00,y,0,956.572µs,838.577µs,4.230874ms,6.026023ms
010100110000_00_1,y,0,1.005673ms,959.986µs,5.978505ms,7.944164ms
010001101000_00_1,y,0,1.034465ms,707.026µs,5.257889ms,6.99938ms
001111_10111_0111,y,0,898.252µs,630.586µs,3.769967ms,5.298805ms
0111010000_0000_1,y,0,963.77µs,683.599µs,2.965217ms,4.612586ms
0010100_0101000_1,y,0,1.11674ms,705.03µs,5.765218ms,7.586988ms
01110000_000100_1,y,0,905.516µs,612.852µs,2.704511ms,4.222879ms
0101010111_0000_1,y,0,1.013328ms,966.704µs,5.744233ms,7.724265ms
001000000_01111_1,y,0,889.369µs,458.632µs,1.50109ms,2.849091ms
0111100000_000_11,y,0,876.998µs,664.562µs,2.737723ms,4.279283ms
000100000_0000_11,y,0,836.103µs,535.375µs,1.801016ms,3.172494ms
011001000_01111_1,y,0,965.322µs,734.657µs,4.626133ms,6.326112ms
101111_01000_0111,y,0,939.908µs,722.915µs,2.938528ms,4.601351ms
011000_001000_000,y,0,945.119µs,862.955µs,4.237255ms,6.045329ms
00110000_01111_11,y,0,930.859µs,631.726µs,2.680293ms,4.242878ms
0101111_0101000_1,y,0,1.008892ms,1.064347ms,5.896318ms,7.969557ms
0101000100_0100_1,y,0,1.106284ms,906.191µs,5.071133ms,7.083608ms
0110000_0100000_1,y,0,921.414µs,754.388µs,3.404892ms,5.080694ms
00111_00100_01000,y,0,1.023993ms,833.829µs,5.884586ms,7.742408ms
011000_10111_0100,y,0,976.791µs,809.228µs,4.554686ms,6.340705ms
01111100111_000_1,y,0,918.121µs,539.437µs,1.867137ms,3.324695ms
0100001000_0000_1,y,0,900.825µs,577.85µs,2.476145ms,3.95482ms
0100111_011000_11,y,0,968.416µs,827.808µs,5.50319ms,7.299414ms
0100111_010000_00,y,0,989.532µs,991.625µs,6.07751ms,8.058667ms
0110000_1111_0100,y,0,899.193µs,838.372µs,3.227136ms,4.964701ms
01100100_010111_1,y,0,1.050432ms,988.955µs,7.93577ms,9.975157ms
01110000_001000_1,y,0,940.977µs,593.273µs,3.135706ms,4.669956ms
101011_00100_0111,y,0,1.024506ms,733.384µs,3.788633ms,5.546523ms
0011011_01011_000,y,0,1.019695ms,1.005148ms,7.252974ms,9.277817ms
01110000_000000_1,y,0,866.224µs,557.401µs,2.105301ms,3.528926ms
0101001000_000_11,y,0,971.602µs,733.067µs,3.796901ms,5.50157ms
01101010111_11_00,y,0,1.009468ms,759.653µs,5.415714ms,7.184835ms
01000000_011000_1,y,0,921.413µs,756.457µs,3.229298ms,4.907168ms
001000000_011_000,y,0,934.761µs,603.797µs,2.324918ms,3.863476ms
011000_010000_000,y,0,924.219µs,787.261µs,4.632941ms,6.344421ms
01001100100_11_00,y,0,1.079358ms,1.038898ms,6.520233ms,8.638489ms
0011010000_000_11,y,0,942.055µs,857.333µs,3.833637ms,5.633025ms
010010000_1111_00,y,0,901.559µs,515.054µs,2.140207ms,3.55682ms
100000_00100_0111,y,0,919.426µs,698.061µs,2.969934ms,4.587421ms
00001000_011011_1,y,0,926.428µs,555.829µs,2.063608ms,3.545865ms
00111011_0000_011,y,0,976.927µs,588.335µs,3.46203ms,5.027292ms
01111001111_11_00,y,0,921.598µs,560.917µs,2.726639ms,4.209154ms
010000010000_00_1,y,0,882.377µs,489.998µs,1.751791ms,3.124166ms
010101111_011_000,y,0,1.024797ms,1.092918ms,5.795867ms,7.913582ms
010111011_0111_00,y,0,1.022431ms,715.103µs,4.493828ms,6.231362ms
0101111_0000100_1,y,0,932.355µs,519.259µs,2.271009ms,3.722623ms
0111111011_0000_1,y,0,868.187µs,439.45µs,1.436856ms,2.744493ms
001000100_01000_1,y,0,980.33µs,588.852µs,2.965169ms,4.534351ms
010000000_1111_00,y,0,883.225µs,433.626µs,1.457821ms,2.774672ms
00000000_011111_1,y,0,843.264µs,490.323µs,1.146015ms,2.479602ms
01100000000_11_00,y,0,865.134µs,527.568µs,1.865315ms,3.258017ms
001000100_011_000,y,0,1.000401ms,583.185µs,2.947928ms,4.531514ms
0101010111_011_00,y,0,1.133892ms,1.307689ms,10.122385ms,12.563966ms
011111011_00000_1,y,0,857.921µs,476.999µs,1.426485ms,2.761405ms
01101101000_000_1,y,0,1.017102ms,694.177µs,4.211126ms,5.922405ms
010000_10000_0111,y,0,916.772µs,675.607µs,3.411596ms,5.003975ms
01111011_0100_111,y,0,920.753µs,706.601µs,3.013791ms,4.641145ms
00110000_010111_1,y,0,941.502µs,798.94µs,4.292576ms,6.033018ms
011111_000100_111,y,0,884.986µs,459.541µs,1.7098ms,3.054327ms
0110010000_111_00,y,0,930.412µs,758.089µs,3.237286ms,4.925787ms
010101000_1111_00,y,0,962.697µs,1.06429ms,4.383252ms,6.410239ms
011000_01000_0111,y,0,974.333µs,814.63µs,5.470852ms,7.259815ms
00100100_011111_1,y,0,948.026µs,520.627µs,1.92357ms,3.392223ms
0010000000_0000_1,y,0,881.986µs,546.617µs,1.787865ms,3.216468ms
0011111_0011000_1,y,0,927.836µs,758.448µs,3.80321ms,5.489494ms
001000_010000_011,y,0,1.005569ms,636.122µs,4.042155ms,5.683846ms
010111_001000_011,y,0,1.038942ms,634.792µs,4.186108ms,5.859842ms
01000100000_000_1,y,0,885.333µs,521.812µs,2.221103ms,3.628248ms
001100000_111_000,y,0,932.861µs,1.175044ms,10.333828ms,12.441733ms
011111_101011_000,y,0,942.706µs,610.316µs,3.423023ms,4.976045ms
010100010000_00_1,y,0,979.525µs,651.982µs,3.061877ms,4.693384ms
01011000100_11_00,y,0,1.024127ms,740.897µs,4.326147ms,6.091171ms
010000_10111_0111,y,0,948.029µs,730.298µs,2.953871ms,4.632198ms
010001000_0000_11,y,0,883.484µs,622.631µs,2.457926ms,3.964041ms
011111011000_00_1,y,0,902.667µs,555.12µs,2.151376ms,3.609163ms
010111011_0100_11,y,0,1.021783ms,771.586µs,4.461725ms,6.255094ms
1000000_0111_0000,y,0,873.751µs,666.803µs,2.171921ms,3.712475ms
0000000000_0111_1,y,0,849.603µs,540.702µs,1.146315ms,2.53662ms
011001111_0111_00,y,0,947.93µs,806.997µs,4.746116ms,6.501043ms
010001010000_00_1,y,0,979.77µs,631.075µs,2.920783ms,4.531628ms
0011111_0100000_1,y,0,891.374µs,754.171µs,2.491227ms,4.136772ms
0010000_11011_000,y,0,881.044µs,470.559µs,1.997037ms,3.34864ms
01111_00111_00000,y,0,881.475µs,578.356µs,2.490662ms,3.950493ms
010000_00100_1111,y,0,890.405µs,608.426µs,2.292657ms,3.791488ms
01000100_1111_000,y,0,911.302µs,699.33µs,2.221591ms,3.832223ms
0110111_010100_11,y,0,1.052211ms,911.491µs,4.784951ms,6.748653ms
011100111_0100_11,y,0,980.839µs,639.598µs,3.964946ms,5.585383ms
001111_01000_1011,y,0,975.118µs,601.866µs,3.666437ms,5.243421ms
0111111_0100111_1,y,0,878.382µs,586.471µs,3.327557ms,4.79241ms
00010100_011011_1,y,0,1.013264ms,635.452µs,3.081289ms,4.730005ms
010000000_111_000,y,0,866.356µs,490.771µs,1.570655ms,2.927782ms
001111_00100_1011,y,0,933.416µs,611.822µs,3.551888ms,5.097126ms
0100111_00000_011,y,0,977.348µs,857.782µs,4.229115ms,6.064245ms
1000000_011111_00,y,0,861.526µs,522.138µs,1.874833ms,3.258497ms
001000_00111_0111,y,0,947.843µs,666.254µs,3.756051ms,5.370148ms
0100000_011000_11,y,0,921.619µs,603.481µs,3.259543ms,4.784643ms
0100111_01111_000,y,0,933.671µs,891.948µs,4.260219ms,6.085838ms
01110111011_000_1,y,0,936.012µs,550.402µs,1.829107ms,3.315521ms
100101000_0111_00,y,0,978.308µs,896.095µs,5.492093ms,7.366496ms
0010100100_000_11,y,0,1.023262ms,697.386µs,4.079179ms,5.799827ms
001111_001000_011,y,0,951.939µs,719.397µs,3.76148ms,5.432816ms
011111_101111_000,y,0,870.725µs,554.264µs,2.178218ms,3.603207ms
101111011_0111_00,y,0,950.03µs,603.866µs,2.231576ms,3.785472ms
0010000_000100_11,y,0,896.462µs,673.024µs,2.7095ms,4.278986ms
01010000_10000_00,y,0,918.554µs,742.914µs,4.565338ms,6.226806ms
0100000_0111_0000,y,0,899.787µs,652.59µs,2.873317ms,4.425694ms
01010000_01111_11,y,0,904.495µs,797.3µs,3.565688ms,5.267483ms
0011111_0111_0000,y,0,880.98µs,582.452µs,2.645569ms,4.109001ms
010000000_01111_1,y,0,873.006µs,468.767µs,1.823418ms,3.165191ms
1011111_0111_0000,y,0,859.09µs,543.264µs,1.834882ms,3.237236ms
100111_010000_000,y,0,925.919µs,25.145µs,17.019µs,968.083µs
01011011_000100_1,y,0,1.023609ms,721.81µs,3.210519ms,4.955938ms
0001000_0100000_1,y,0,886.713µs,554.134µs,2.643376ms,4.084223ms
0011000000_0000_1,y,0,875.224µs,590.771µs,2.574533ms,4.040528ms
011110111_111_000,y,0,866.94µs,529.868µs,2.006119ms,3.402927ms
01110000_10000_00,y,0,887.177µs,643.881µs,3.800292ms,5.33135ms
010111011_00000_1,y,0,984.899µs,621.521µs,2.349174ms,3.955594ms
0101000_0111_1011,y,0,1.041676ms,822.814µs,4.748498ms,6.612988ms
011111_011000_000,y,0,910.937µs,708.728µs,3.232465ms,4.85213ms
01000100_1011_000,y,0,975.397µs,575.947µs,2.857065ms,4.408409ms
0110000_011111_11,y,0,880.951µs,631.674µs,2.995921ms,4.508546ms
011111011_1111_00,y,0,872.881µs,516.914µs,2.1681ms,3.557895ms
01001000_011000_1,y,0,1.009061ms,778.742µs,4.354173ms,6.141976ms
001011111_011_000,y,0,966.191µs,660.422µs,3.742481ms,5.369094ms
0101111_00111_011,y,0,951.485µs,859.279µs,5.604983ms,7.415747ms
0101000_0010000_1,y,0,999.078µs,548.595µs,3.775325ms,5.322998ms
11011_00100_01000,y,0,988.477µs,735.564µs,2.953923ms,4.677964ms
001000000_01000_1,y,0,930.329µs,620.559µs,2.32056ms,3.871448ms
00111_01011_00100,y,0,1.084953ms,982.163µs,5.982739ms,8.049855ms
0101010111_0100_1,y,0,1.117909ms,1.252053ms,10.10302ms,12.472982ms
0101000_011111_11,y,0,916.571µs,701.858µs,3.554229ms,5.172658ms
0111111_1011_0100,y,0,936.143µs,157.237µs,360.715µs,1.454095ms
0101111_001000_11,y,0,949.239µs,598.658µs,2.628452ms,4.176349ms
101011_001000_000,y,0,977.747µs,556.701µs,3.007953ms,4.542401ms
01001111_1011_000,y,0,968.946µs,661.359µs,3.600972ms,5.231277ms
0100111_01000_111,y,0,962.814µs,833.665µs,4.186109ms,5.982588ms
01001011000_11_00,y,0,1.0108ms,944.567µs,5.564661ms,7.520028ms
0011100000_000_11,y,0,889.719µs,673.013µs,2.983869ms,4.546601ms
0011100000_0111_1,y,0,905.453µs,744.505µs,3.50277ms,5.152728ms
0101011011_011_00,y,0,1.221535ms,1.085401ms,7.813658ms,10.120594ms
01100000_1111_000,y,0,870.253µs,682.316µs,2.017141ms,3.56971ms
01010000100_11_00,y,0,969.928µs,519.4µs,2.914265ms,4.403593ms
010111_10111_0100,y,0,1.057644ms,916.013µs,4.71196ms,6.685617ms
1011000_011111_00,y,0,925.67µs,696.16µs,3.424583ms,5.046413ms
01010000_01000_11,y,0,990.621µs,794.5µs,4.648637ms,6.433758ms
0100000_00100_111,y,0,921.159µs,678.681µs,2.334463ms,3.934303ms
0010100_0011000_1,y,0,976.557µs,929.708µs,6.604134ms,8.510399ms
001000_010000_111,y,0,901.114µs,581.8µs,2.55899ms,4.041904ms
001110111_0000_11,y,0,893.566µs,603.33µs,2.320344ms,3.81724ms
0001000_1011_0000,y,0,873.902µs,3.916µs,1.857µs,879.675µs
0011000_011111_11,y,0,902.478µs,686.751µs,2.688525ms,4.277754ms
0100000_011111_00,y,0,906.965µs,596.402µs,2.511004ms,4.014371ms
001111_00000_0111,y,0,873.444µs,647.954µs,2.662419ms,4.183817ms
0101000_101111_00,y,0,998.149µs,576.524µs,3.171305ms,4.745978ms
010011000_1111_00,y,0,911.198µs,880.709µs,3.670164ms,5.462071ms
01000101111_11_00,y,0,971.145µs,755.714µs,4.022566ms,5.749425ms
00000000_01111_11,y,0,851.711µs,484.6µs,1.272085ms,2.608396ms
01111011_010100_1,y,0,1.011891ms,723.237µs,3.847171ms,5.582299ms
0110010100_0111_1,y,0,1.044353ms,957.922µs,8.075238ms,10.077513ms
0111011_0011000_1,y,0,982.357µs,637.636µs,3.037304ms,4.657297ms
0101000_00111_011,y,0,1.01907ms,1.136484ms,7.239391ms,9.394945ms
0100000_01011_000,y,0,988.698µs,1.004382ms,4.778014ms,6.771094ms
1000000_011011_00,y,0,920.963µs,730.529µs,2.963368ms,4.61486ms
01110111011_11_00,y,0,936.746µs,584.633µs,2.318884ms,3.840263ms
010000_00100_1011,y,0,982.325µs,612.403µs,2.952923ms,4.547651ms
001111_01111_0000,y,0,884.358µs,549.881µs,2.697846ms,4.132085ms
01100100_011111_1,y,0,961.826µs,864.394µs,4.634987ms,6.461207ms
00111_01011_01000,y,0,1.021022ms,1.024112ms,7.323953ms,9.369087ms
011000_01000_1111,y,0,879.438µs,653.755µs,3.201238ms,4.734431ms
000100100_01111_1,y,0,929.366µs,465.904µs,1.828786ms,3.224056ms
0101111_1011_0100,y,0,1.066167ms,935.472µs,4.758814ms,6.760453ms
10000100_01111_00,y,0,922.616µs,562.837µs,2.324645ms,3.810098ms
001111111_011_000,y,0,903.572µs,589.474µs,2.482831ms,3.975877ms
01001101000_11_00,y,0,1.066464ms,1.179941ms,13.87022ms,16.116625ms
0101001000_0100_1,y,0,1.111665ms,996.975µs,5.863376ms,7.972016ms
0110111_0010000_1,y,0,925.592µs,490.373µs,2.14379ms,3.559755ms
0100010000_011_00,y,0,988.252µs,759.745µs,3.105218ms,4.853215ms
01100011000_11_00,y,0,1.004526ms,797.335µs,5.20873ms,7.010591ms
010100111_0111_00,y,0,1.016675ms,986.844µs,7.097985ms,9.101504ms
1010000_0111_0100,y,0,980.49µs,898.035µs,4.556834ms,6.435359ms
0110000_010000_11,y,0,907.385µs,709.594µs,3.38112ms,4.998099ms
0100000000_0000_1,y,0,853.596µs,576.995µs,1.713861ms,3.144452ms
0100000_0111_1011,y,0,975.044µs,695.041µs,3.075083ms,4.745168ms
01010000_01011_00,y,0,1.099555ms,1.344954ms,8.092222ms,10.536731ms
010011000_1011_00,y,0,1.014416ms,800.527µs,4.405051ms,6.219994ms
01101000_01111_00,y,0,1.017772ms,855.085µs,4.557541ms,6.430398ms
010000100_0000_11,y,0,906.571µs,538.002µs,2.468216ms,3.912789ms
1000000_0111_0100,y,0,916.567µs,880.307µs,3.2343ms,5.031174ms
011000_010000_111,y,0,914.612µs,670.924µs,3.195416ms,4.780952ms
1100111_011111_00,y,0,880.332µs,718.639µs,2.981272ms,4.580243ms
001010100_01111_1,y,0,1.05878ms,758.722µs,4.218166ms,6.035668ms
01000000_0000_011,y,0,910.067µs,714.305µs,2.875236ms,4.499608ms
0000000_0111_1011,y,0,893.736µs,412.19µs,1.853796ms,3.159722ms
0010010100_000_11,y,0,1.02011ms,716.925µs,4.108582ms,5.845617ms
001100000_01000_1,y,0,903.523µs,919.468µs,3.80633ms,5.629321ms
01010001000_000_1,y,0,969.568µs,692.74µs,3.571112ms,5.23342ms
01001001000_000_1,y,0,993.394µs,621.653µs,3.351859ms,4.966906ms
0101000_010111_00,y,0,1.074401ms,1.04518ms,8.048881ms,10.168462ms
01000000_000100_1,y,0,888.545µs,603.925µs,2.485558ms,3.978028ms
0100100_011111_00,y,0,1.010392ms,651.061µs,3.639129ms,5.300582ms
0010111_0111_0000,y,0,948.971µs,718.161µs,3.735898ms,5.40303ms
01110010111_000_1,y,0,968.297µs,604.733µs,4.517898ms,6.090928ms
0101000_101011_00,y,0,1.124027ms,744.473µs,4.498017ms,6.366517ms
010010010000_00_1,y,0,1.014457ms,595.076µs,2.88284ms,4.492373ms
00001000_010111_1,y,0,951.881µs,505.256µs,2.251318ms,3.708455ms
01111_00100_01000,y,0,990.728µs,598.815µs,3.817024ms,5.406567ms
001101111_011_000,y,0,968.712µs,864.232µs,4.304533ms,6.137477ms
0011111_0000100_1,y,0,908.292µs,462.131µs,1.848031ms,3.218454ms
011000_10111_0111,y,0,939.961µs,877.519µs,4.636369ms,6.453849ms
01000000_001000_1,y,0,903.272µs,624.609µs,2.56131ms,4.089191ms
0101111_0100100_1,y,0,1.067282ms,757.871µs,4.191506ms,6.016659ms
0100000_100000_00,y,0,882.652µs,527.957µs,2.993115ms,4.403724ms
001000000_00000_1,y,0,856.711µs,733.723µs,1.969827ms,3.560261ms
01000010100_11_00,y,0,963.945µs,556.921µs,2.629125ms,4.149991ms
001000000_0000_11,y,0,853.342µs,469.564µs,1.808513ms,3.131419ms
100111_001000_000,y,0,954.003µs,538.656µs,2.74652ms,4.239179ms
0011111_000100_11,y,0,898.096µs,532.551µs,2.086717ms,3.517364ms
01000011000_000_1,y,0,932.256µs,545.389µs,3.298901ms,4.776546ms
011111_010000_111,y,0,873.11µs,635.336µs,2.160665ms,3.669111ms
00100100_011011_1,y,0,1.043101ms,510.616µs,2.783903ms,4.33762ms
01001000_00100_11,y,0,981.875µs,806.716µs,3.951745ms,5.740336ms
01011111_0100_011,y,0,1.04698ms,959.596µs,5.871079ms,7.877655ms
01110000_010000_1,y,0,915.661µs,687.078µs,3.524584ms,5.127323ms
0000100_0010000_1,y,0,873.882µs,577.297µs,2.783958ms,4.235137ms
101011_01111_0000,y,0,906.902µs,771.709µs,3.199956ms,4.878567ms
00100100_1011_000,y,0,982.07µs,587.312µs,2.972369ms,4.541751ms
0101100100_0111_1,y,0,1.062036ms,856.616µs,8.01573ms,9.934382ms
00000000_001111_1,y,0,856.793µs,526.303µs,1.540914ms,2.92401ms
0101000100_0111_1,y,0,1.019838ms,762.809µs,3.841019ms,5.623666ms
010000000_0111_00,y,0,903.203µs,729.134µs,2.520811ms,4.153148ms
001111_00100_0111,y,0,958.591µs,726.013µs,3.959295ms,5.643899ms
010000000100_00_1,y,0,896.999µs,609.718µs,1.766039ms,3.272756ms
0101010000_000_11,y,0,964.214µs,825.329µs,4.633547ms,6.42309ms
0100000_000100_11,y,0,885.407µs,572.296µs,2.509671ms,3.967374ms
0001000100_0111_1,y,0,937.993µs,434.906µs,1.760862ms,3.133761ms
100000_01111_0100,y,0,918.445µs,731.719µs,3.244291ms,4.894455ms
01001000_000100_1,y,0,1.019296ms,753.685µs,3.522182ms,5.295163ms
0101111_0010000_1,y,0,958.745µs,537.378µs,2.454646ms,3.950769ms
0101001000_011_00,y,0,1.136353ms,783.067µs,5.951246ms,7.870666ms
011111011_0000_11,y,0,863.338µs,513.864µs,1.560928ms,2.93813ms
010110000_01111_1,y,0,971.037µs,772.221µs,4.581152ms,6.32441ms
01010000000_11_00,y,0,890.305µs,588ns,55ns,890.948µs
0111010111_000_11,y,0,936.051µs,724.654µs,3.23405ms,4.894755ms
0001000_0010000_1,y,0,912.586µs,607.122µs,2.870773ms,4.390481ms
100100000_0111_00,y,0,903.76µs,744.997µs,3.217036ms,4.865793ms
00100100_001111_1,y,0,988.408µs,562.385µs,3.165447ms,4.71624ms
011111_111011_000,y,0,865.388µs,618.872µs,2.228514ms,3.712774ms
0011111_0010000_1,y,0,882.772µs,568.123µs,2.500562ms,3.951457ms
101111_00100_0111,y,0,931.265µs,499.536µs,2.282744ms,3.713545ms
01011010111_11_00,y,0,1.06344ms,776.303µs,4.534629ms,6.374372ms
011001010000_00_1,y,0,980.122µs,967.431µs,5.417741ms,7.365294ms
101101000_0111_00,y,0,1.042881ms,779.9µs,4.780041ms,6.602822ms
01011011000_000_1,y,0,1.012021ms,781.568µs,4.813261ms,6.60685ms
010000_01111_1000,y,0,901.408µs,701.127µs,3.228903ms,4.831438ms
0010100_0100100_1,y,0,1.112117ms,841.645µs,6.56122ms,8.514982ms
01010000_011000_1,y,0,965.736µs,778.147µs,5.453356ms,7.197239ms
1000000_010111_00,y,0,931.469µs,867.271µs,3.234663ms,5.033403ms
1011011_01111_000,y,0,943.216µs,600.609µs,2.969564ms,4.513389ms
01010100_011011_1,y,0,1.173084ms,1.009948ms,7.826084ms,10.009116ms
0100000_011000_00,y,0,907.388µs,816.645µs,4.431627ms,6.15566ms
01010000_11011_00,y,0,947.136µs,681.507µs,2.929404ms,4.558047ms
0111011011_0000_1,y,0,950.18µs,523.114µs,1.913028ms,3.386322ms
0011010111_0000_1,y,0,960.336µs,817.313µs,4.216431ms,5.99408ms
0100111_010000_11,y,0,919.373µs,727.955µs,4.192419ms,5.839747ms
0000001000_0111_1,y,0,870.214µs,456.407µs,1.415316ms,2.741937ms
0101111_10111_000,y,0,929.542µs,671.539µs,3.118937ms,4.720018ms
000001000_01111_1,y,0,864.734µs,400.931µs,1.426198ms,2.691863ms
0011000000_0111_1,y,0,901.427µs,533.245µs,2.479717ms,3.914389ms
011011111_111_000,y,0,866.385µs,612.066µs,2.029247ms,3.507698ms
001111_01000_0111,y,0,968.93µs,794.986µs,4.473215ms,6.237131ms
0111111011_0100_1,y,0,918.461µs,630.034µs,2.256785ms,3.80528ms
0010000_011111_11,y,0,876.713µs,470.084µs,1.627046ms,2.973843ms
010000_00100_0111,y,0,1.004562ms,625.292µs,3.808432ms,5.438286ms
0111111_0010000_1,y,0,886.607µs,504.562µs,1.513332ms,2.904501ms
01010000_11111_00,y,0,878.119µs,781.332µs,2.491538ms,4.150989ms
011100010000_00_1,y,0,926.951µs,757.94µs,3.548821ms,5.233712ms
00100000100_000_1,y,0,882.386µs,464.53µs,1.959819ms,3.306735ms
01111_10111_00100,y,0,998.154µs,1.32487ms,11.827872ms,14.150896ms
0100111_011111_11,y,0,888.848µs,611.706µs,3.547481ms,5.048035ms
0101000_111111_00,y,0,886.697µs,695.476µs,2.495724ms,4.077897ms
00100100000_000_1,y,0,897.349µs,507.228µs,2.411294ms,3.815871ms
0100011111_111_00,y,0,914.371µs,613.152µs,2.978535ms,4.506058ms
001000_10111_0111,y,0,930.956µs,547.113µs,2.318213ms,3.796282ms
0101111_0011000_1,y,0,951.455µs,799.058µs,4.300438ms,6.050951ms
010000_00111_0111,y,0,941.73µs,648.708µs,4.281573ms,5.872011ms
010100000_011_000,y,0,983.273µs,989.821µs,4.786582ms,6.759676ms
01110101011_000_1,y,0,1.059553ms,824.553µs,4.219472ms,6.103578ms
010111011_1011_00,y,0,1.01996ms,696.26µs,3.95002ms,5.66624ms
0011111_0100100_1,y,0,948.802µs,622.764µs,3.766359ms,5.337925ms
011010010000_00_1,y,0,1.000669ms,964.953µs,4.611669ms,6.577291ms
001010000_111_000,y,0,874.883µs,775.165µs,3.007892ms,4.65794ms
001000100_111_000,y,0,917.573µs,845.305µs,5.768865ms,7.531743ms
0111111_1111_0000,y,0,869.082µs,647.601µs,3.922463ms,5.439146ms
011111_010100_111,y,0,955.681µs,853.996µs,3.824531ms,5.634208ms
01000100_0111_000,y,0,985.157µs,658.582µs,3.632389ms,5.276128ms
001010000_0000_11,y,0,885.233µs,735.832µs,3.166855ms,4.78792ms
0111111_0011111_1,y,0,859.266µs,592.937µs,2.279258ms,3.731461ms
0100000_011111_11,y,0,882.328µs,591.581µs,1.971416ms,3.445325ms
00111_01011_00000,y,0,942.29µs,866.204µs,4.281182ms,6.089676ms
00101000_000100_1,y,0,981.516µs,686.58µs,4.303094ms,5.97119ms
0010000000_0111_1,y,0,873.652µs,463.737µs,1.521067ms,2.858456ms
100101111_0111_00,y,0,941.008µs,951.122µs,4.812336ms,6.704466ms
011100111_1011_00,y,0,938.617µs,653.925µs,4.551063ms,6.143605ms
0100000_11011_000,y,0,941.633µs,523.626µs,1.977532ms,3.442791ms
01000000_0000_111,y,0,882.706µs,624.887µs,1.702924ms,3.210517ms
10110000_01000_00,y,0,936.877µs,721.067µs,3.857139ms,5.515083ms
010101000_0100_11,y,0,1.054943ms,1.199291ms,7.888717ms,10.142951ms
011111_011000_111,y,0,932.135µs,753.472µs,3.213987ms,4.899594ms
01000100_10000_00,y,0,945.78µs,728.153µs,3.822021ms,5.495954ms
111111_010000_000,y,0,871.428µs,638.133µs,1.589942ms,3.099503ms
