triad,polymorphism,backtracked,indicator_time,ac_time,search_time,total_time
01011011_000_1,y,0,227.499µs,1.220829ms,23.189824ms,24.638152ms
001000_01111_1,y,0,233.903µs,1.378189ms,23.37378ms,24.985872ms
011011011_00_1,y,0,231.776µs,1.144305ms,24.477825ms,25.853906ms
0011000_0111_1,y,0,240.76µs,1.213828ms,26.037878ms,27.492466ms
0110111_000_11,y,0,228.756µs,1.324834ms,24.230019ms,25.783609ms
01111_11011_00,y,0,225.932µs,1.23828ms,25.982256ms,27.446468ms
011111_0100_11,y,0,229.521µs,1.217116ms,26.53578ms,27.982417ms
01011111_000_1,y,0,243.918µs,1.295157ms,24.866495ms,26.40557ms
01101111_11_00,y,0,229.637µs,1.225977ms,24.582558ms,26.038172ms
0011111_000_11,y,0,370.095µs,1.318654ms,28.277417ms,29.966166ms
01111_00100_11,y,0,373.846µs,1.239365ms,26.457788ms,28.070999ms
0101111_011_00,y,0,245.791µs,1.605405ms,27.312706ms,29.163902ms
00111111_000_1,y,0,244.445µs,1.306535ms,28.414325ms,29.965305ms
011111_111_000,y,0,380.216µs,1.412916ms,27.480609ms,29.273741ms
011111_0000_11,y,0,232.735µs,1.363969ms,25.376384ms,26.973088ms
01111011_000_1,y,0,234.032µs,1.202937ms,24.545178ms,25.982147ms
011111_00100_1,y,0,228.947µs,1.265698ms,25.811612ms,27.306257ms
011010111_00_1,y,0,222.015µs,1.21531ms,23.196345ms,24.63367ms
011011_01000_1,y,0,239.066µs,1.214957ms,23.219331ms,24.673354ms
0000100_0111_1,y,0,221.049µs,1.181989ms,25.095771ms,26.498809ms
001111_00000_1,y,0,226.718µs,1.346544ms,26.640785ms,28.214047ms
01110111_000_1,y,0,233.594µs,1.246558ms,24.848574ms,26.328726ms
010111011_00_1,y,0,228.236µs,1.222505ms,24.044574ms,25.495315ms
01111111_000_1,y,0,221.999µs,1.407942ms,25.466444ms,27.096385ms
001111_00100_1,y,0,223.116µs,1.309401ms,25.885419ms,27.417936ms
011110111_00_1,y,0,244.31µs,1.245279ms,25.182974ms,26.672563ms
0111011_0000_1,y,0,230.522µs,1.303663ms,24.119875ms,25.65406ms
010100100_00_1,y,0,230.594µs,1.129187ms,23.163604ms,24.523385ms
0110111_0000_1,y,0,227.967µs,1.26787ms,24.587395ms,26.083232ms
0111111_000_11,y,0,223.249µs,1.391295ms,25.723258ms,27.337802ms
011011_00000_1,y,0,231.451µs,1.245789ms,25.672406ms,27.149646ms
001111_01000_1,y,0,230.363µs,1.33122ms,26.115122ms,27.676705ms
001111_01111_1,y,0,382.442µs,1.223683ms,27.951175ms,29.5573ms
01111_10111_00,y,0,241.979µs,1.293759ms,25.976171ms,27.511909ms
0111111_0100_1,y,0,230.14µs,1.277663ms,26.028265ms,27.536068ms
01101111_000_1,y,0,225.863µs,1.334145ms,24.316538ms,25.876546ms
0110111_0111_1,y,0,241.27µs,1.146137ms,27.266042ms,28.653449ms
0101111_0100_1,y,0,234.299µs,1.304588ms,24.683323ms,26.22221ms
0011111_0000_1,y,0,336.756µs,1.454773ms,27.095335ms,28.886864ms
0111111_111_00,y,0,236.183µs,1.363062ms,28.653962ms,30.253207ms
11111_01000_00,y,0,229.975µs,1.81751ms,29.61552ms,31.663005ms
011101011_00_1,y,0,221.074µs,1.075058ms,23.856065ms,25.152197ms
00110111_000_1,y,0,226.955µs,1.171689ms,24.880414ms,26.279058ms
011011111_00_1,y,0,222.969µs,1.415691ms,24.002148ms,25.640808ms
0010100_0111_1,y,0,230.88µs,1.220175ms,24.329113ms,25.780168ms
011111_01000_1,y,0,230.517µs,1.336216ms,23.806888ms,25.373621ms
010101111_00_1,y,0,220.112µs,1.253606ms,23.688037ms,25.161755ms
0111111_0000_1,y,0,225.26µs,1.380588ms,24.489277ms,26.095125ms
010111111_00_1,y,0,235.192µs,1.277432ms,24.79914ms,26.311764ms
011111_00000_1,y,0,377.129µs,1.368991ms,25.120472ms,26.866592ms
011101111_00_1,y,0,232.086µs,1.244655ms,24.572143ms,26.048884ms
01111111_11_00,y,0,240.471µs,1.887657ms,30.842692ms,32.97082ms
011111111_00_1,y,0,273.553µs,1.458722ms,27.923091ms,29.655366ms
0010000_000_11,y,0,199.370516ms,1.393796ms,24.259723ms,225.024035ms
0100000_000_11,y,0,201.696648ms,1.379925ms,24.703561ms,227.780134ms
0111_0100_1000,y,0,202.061456ms,1.228035ms,24.589399ms,227.87889ms
